PLT_CN,hybrid_class,source
10226142010661,Not LSOG,v4
10226171010661,Not LSOG,v4
10226190010661,Not LSOG,v4
10226237010661,Not LSOG,v4
10226323010661,Not LSOG,v4
10226370010661,Not LSOG,v4
10226409010661,Not LSOG,v4
10226499010661,Not LSOG,v4
10226529010661,Not LSOG,v4
10226572010661,Not LSOG,v4
10226608010661,Not LSOG,v4
10226678010661,Not LSOG,v4
10226686010661,Transitioning LS,v4
10226698010661,Not LSOG,v4
10226758010661,Not LSOG,v4
10226786010661,Not LSOG,v4
10226822010661,Not LSOG,v4
10226845010661,Not LSOG,v4
10226889010661,Not LSOG,v4
10226957010661,Not LSOG,v4
10226988010661,Not LSOG,v4
10227044010661,Not LSOG,v4
10227119010661,Not LSOG,v4
10227182010661,Not LSOG,v4
10227216010661,Not LSOG,v4
10227287010661,Not LSOG,v4
10227351010661,Not LSOG,v4
10227357010661,Not LSOG,v4
10227415010661,Not LSOG,v4
10227461010661,Not LSOG,v4
10227516010661,Not LSOG,v4
10227538010661,Transitioning LS,v4
10227572010661,Not LSOG,v4
10227585010661,Not LSOG,v4
10227645010661,Not LSOG,v4
10227688010661,Not LSOG,v4
10227744010661,Not LSOG,v4
10227751010661,Not LSOG,v4
10227773010661,Not LSOG,v4
10227828010661,Not LSOG,v4
10227862010661,Not LSOG,v4
10227903010661,Not LSOG,v4
10227962010661,Not LSOG,v4
10227972010661,Not LSOG,v4
10228022010661,Not LSOG,v4
10228034010661,Not LSOG,v4
10228077010661,Transitioning LS,v4
10228187010661,Not LSOG,v4
10228232010661,Not LSOG,v4
10228268010661,Not LSOG,v4
10228308010661,Not LSOG,v4
10228370010661,Not LSOG,v4
10228415010661,Not LSOG,v4
10228455010661,Not LSOG,v4
10228490010661,Not LSOG,v4
10228541010661,Not LSOG,v4
10228594010661,Not LSOG,v4
10228648010661,Not LSOG,v4
10228692010661,Not LSOG,v4
10228739010661,Not LSOG,v4
10228787010661,Not LSOG,v4
10228825010661,Not LSOG,v4
10228888010661,Not LSOG,v4
10228898010661,Not LSOG,v4
10228904010661,Not LSOG,v4
10228958010661,Not LSOG,v4
10229038010661,Transitioning LS,v4
10229080010661,Not LSOG,v4
10229086010661,Not LSOG,v4
10229144010661,Not LSOG,v4
10229199010661,Not LSOG,v4
10229251010661,Not LSOG,v4
10229302010661,Transitioning LS,v4
10229346010661,Not LSOG,v4
10229389010661,Not LSOG,v4
10229434010661,Not LSOG,v4
10229484010661,Not LSOG,v4
10229526010661,Not LSOG,v4
10229565010661,Not LSOG,v4
10229615010661,Not LSOG,v4
10229682010661,Not LSOG,v4
10229732010661,Not LSOG,v4
10229798010661,Not LSOG,v4
10229850010661,Not LSOG,v4
10229897010661,Not LSOG,v4
10229941010661,Not LSOG,v4
10229992010661,Not LSOG,v4
10230063010661,Not LSOG,v4
10230091010661,Not LSOG,v4
10230103010661,Not LSOG,v4
10230155010661,Not LSOG,v4
10230190010661,Not LSOG,v4
10230253010661,Not LSOG,v4
10230317010661,Not LSOG,v4
10230368010661,Not LSOG,v4
10230416010661,Not LSOG,v4
10230493010661,Not LSOG,v4
10230557010661,Not LSOG,v4
10230595010661,Not LSOG,v4
10230662010661,Not LSOG,v4
10230680010661,Not LSOG,v4
10230718010661,Transitioning LS,v4
10230796010661,Not LSOG,v4
10230865010661,Not LSOG,v4
10230906010661,Not LSOG,v4
10230944010661,Not LSOG,v4
10231011010661,Not LSOG,v4
10231040010661,Not LSOG,v4
10231067010661,Not LSOG,v4
10231122010661,Not LSOG,v4
10231172010661,Not LSOG,v4
10231177010661,Not LSOG,v4
10231247010661,Not LSOG,v4
10231278010661,Not LSOG,v4
10231301010661,Transitioning LS,v4
10231352010661,Not LSOG,v4
10231405010661,Not LSOG,v4
10231451010661,Not LSOG,v4
10231513010661,Not LSOG,v4
10231560010661,Not LSOG,v4
10231604010661,Not LSOG,v4
10231651010661,Not LSOG,v4
10231688010661,Not LSOG,v4
10231707010661,Not LSOG,v4
10231725010661,Not LSOG,v4
10231780010661,Not LSOG,v4
10231835010661,Not LSOG,v4
10231878010661,Not LSOG,v4
10231912010661,Not LSOG,v4
10231998010661,Transitioning LS,v4
10232038010661,Not LSOG,v4
10232084010661,Not LSOG,v4
10232153010661,Not LSOG,v4
10232212010661,Not LSOG,v4
10232283010661,Not LSOG,v4
10232390010661,Not LSOG,v4
10232437010661,Not LSOG,v4
10232473010661,Not LSOG,v4
10232514010661,Not LSOG,v4
10232587010661,Not LSOG,v4
10232624010661,Not LSOG,v4
10232672010661,Not LSOG,v4
10232726010661,Not LSOG,v4
10232741010661,Not LSOG,v4
10232785010661,Not LSOG,v4
10232850010661,Not LSOG,v4
10232951010661,Not LSOG,v4
10232974010661,Not LSOG,v4
10233054010661,Not LSOG,v4
10233129010661,Not LSOG,v4
10233195010661,Not LSOG,v4
10233256010661,Not LSOG,v4
10233307010661,Not LSOG,v4
10233356010661,Not LSOG,v4
10233385010661,Not LSOG,v4
10233409010661,Not LSOG,v4
10233453010661,Transitioning LS,v4
10233528010661,Not LSOG,v4
10233557010661,Not LSOG,v4
10233612010661,Transitioning LS,v4
10233671010661,Not LSOG,v4
10233695010661,Not LSOG,v4
10233740010661,Not LSOG,v4
10233759010661,Not LSOG,v4
10233809010661,Not LSOG,v4
10233874010661,Not LSOG,v4
10233923010661,Not LSOG,v4
10233992010661,Not LSOG,v4
10234044010661,Not LSOG,v4
10234102010661,Not LSOG,v4
10234166010661,Not LSOG,v4
10234214010661,Not LSOG,v4
10234292010661,Not LSOG,v4
10234321010661,Not LSOG,v4
10234369010661,Not LSOG,v4
10234410010661,Not LSOG,v4
10234472010661,Not LSOG,v4
10234499010661,Transitioning LS,v4
10234576010661,Not LSOG,v4
10234632010661,Not LSOG,v4
10234706010661,Not LSOG,v4
10234788010661,Not LSOG,v4
10234838010661,Not LSOG,v4
10234865010661,Not LSOG,v4
10234931010661,Not LSOG,v4
10234993010661,Transitioning LS,v4
10235085010661,Not LSOG,v4
10235122010661,Not LSOG,v4
10235142010661,Not LSOG,v4
10235207010661,Not LSOG,v4
10235266010661,Not LSOG,v4
10235350010661,Not LSOG,v4
10235368010661,Not LSOG,v4
10235390010661,Not LSOG,v4
10235479010661,Not LSOG,v4
10235513010661,Not LSOG,v4
10235564010661,Not LSOG,v4
10235604010661,Not LSOG,v4
10235661010661,LS,v4
10235741010661,Not LSOG,v4
10235775010661,Not LSOG,v4
10235837010661,Not LSOG,v4
10235881010661,Not LSOG,v4
10235889010661,Not LSOG,v4
10235937010661,Not LSOG,v4
10236004010661,Not LSOG,v4
10236082010661,Not LSOG,v4
10236149010661,Not LSOG,v4
10236209010661,Not LSOG,v4
10236272010661,Not LSOG,v4
10236329010661,Not LSOG,v4
10236365010661,Not LSOG,v4
10236407010661,Not LSOG,v4
10236505010661,Not LSOG,v4
10236534010661,Not LSOG,v4
10236578010661,Not LSOG,v4
10236620010661,Not LSOG,v4
10236696010661,Not LSOG,v4
10236747010661,Not LSOG,v4
10236810010661,Not LSOG,v4
10236871010661,Not LSOG,v4
10236909010661,Not LSOG,v4
10236958010661,Not LSOG,v4
10237001010661,Not LSOG,v4
10237013010661,Not LSOG,v4
10237040010661,Not LSOG,v4
10237091010661,Not LSOG,v4
10237146010661,Not LSOG,v4
10237212010661,Not LSOG,v4
10237238010661,Not LSOG,v4
10237322010661,Not LSOG,v4
10237339010661,Not LSOG,v4
10237390010661,Not LSOG,v4
10237457010661,Not LSOG,v4
10237504010661,Not LSOG,v4
10237574010661,Not LSOG,v4
10237622010661,Not LSOG,v4
10237647010661,Not LSOG,v4
10237697010661,Transitioning LS,v4
10237748010661,Not LSOG,v4
10237788010661,Not LSOG,v4
10237796010661,Not LSOG,v4
10237842010661,Not LSOG,v4
10237887010661,Not LSOG,v4
10237937010661,Not LSOG,v4
10237992010661,Not LSOG,v4
10238034010661,Not LSOG,v4
10238080010661,Not LSOG,v4
10238139010661,Not LSOG,v4
10238173010661,Not LSOG,v4
10238203010661,Not LSOG,v4
10238258010661,Not LSOG,v4
10238312010661,Not LSOG,v4
10238350010661,Not LSOG,v4
10238399010661,Not LSOG,v4
10238443010661,Not LSOG,v4
10238461010661,Not LSOG,v4
10238521010661,Not LSOG,v4
10238560010661,Not LSOG,v4
10238606010661,Not LSOG,v4
10238646010661,Not LSOG,v4
10238697010661,Not LSOG,v4
10238749010661,Not LSOG,v4
10238804010661,Transitioning LS,v4
10238847010661,Not LSOG,v4
10238851010661,Not LSOG,v4
10238896010661,Not LSOG,v4
10238950010661,Not LSOG,v4
10238983010661,Not LSOG,v4
10239019010661,Not LSOG,v4
10239056010661,Not LSOG,v4
10239106010661,Not LSOG,v4
10239162010661,Not LSOG,v4
10239241010661,Transitioning LS,v4
10239286010661,Not LSOG,v4
10239349010661,Not LSOG,v4
10239405010661,Transitioning LS,v4
10239486010661,Not LSOG,v4
10239510010661,Not LSOG,v4
10239567010661,Not LSOG,v4
10239601010661,Not LSOG,v4
10239643010661,Not LSOG,v4
10239702010661,Not LSOG,v4
10239775010661,Not LSOG,v4
10239839010661,Not LSOG,v4
10239881010661,Not LSOG,v4
10239935010661,Not LSOG,v4
10239989010661,Not LSOG,v4
10240013010661,Transitioning LS,v4
10240067010661,Not LSOG,v4
10240110010661,Not LSOG,v4
10240150010661,Not LSOG,v4
10240186010661,Not LSOG,v4
10240239010661,Not LSOG,v4
10240276010661,Transitioning LS,v4
10240345010661,Not LSOG,v4
10240384010661,Not LSOG,v4
10240454010661,Transitioning LS,v4
10240516010661,Not LSOG,v4
10240572010661,Not LSOG,v4
10240598010661,Not LSOG,v4
10240648010661,Not LSOG,v4
10240692010661,Not LSOG,v4
10240744010661,Transitioning LS,v4
10240815010661,Transitioning LS,v4
10240879010661,Not LSOG,v4
10240929010661,Not LSOG,v4
10240983010661,Not LSOG,v4
10241042010661,Not LSOG,v4
10241085010661,Not LSOG,v4
10241131010661,Not LSOG,v4
10241185010661,Not LSOG,v4
10241232010661,Not LSOG,v4
10241289010661,Not LSOG,v4
10241306010661,Not LSOG,v4
10241381010661,Transitioning LS,v4
10241463010661,Not LSOG,v4
10241529010661,Not LSOG,v4
10241589010661,Not LSOG,v4
10241654010661,Not LSOG,v4
10241715010661,Not LSOG,v4
10241756010661,Not LSOG,v4
10241840010661,Transitioning LS,v4
10241922010661,Not LSOG,v4
10241999010661,Not LSOG,v4
10242047010661,Not LSOG,v4
10242068010661,Not LSOG,v4
10242080010661,Not LSOG,v4
10242151010661,Not LSOG,v4
10242186010661,Not LSOG,v4
10242256010661,Not LSOG,v4
10242299010661,Not LSOG,v4
10242341010661,Not LSOG,v4
10242376010661,Not LSOG,v4
10242422010661,Not LSOG,v4
10242482010661,Not LSOG,v4
10242557010661,Transitioning LS,v4
10242616010661,Not LSOG,v4
10242665010661,Transitioning LS,v4
10242746010661,Not LSOG,v4
10242780010661,Not LSOG,v4
10242818010661,Not LSOG,v4
10242864010661,Not LSOG,v4
10242896010661,Not LSOG,v4
10242943010661,Not LSOG,v4
10243019010661,Not LSOG,v4
10243068010661,Not LSOG,v4
10243136010661,Not LSOG,v4
10243229010661,Not LSOG,v4
10243269010661,Transitioning LS,v4
10243343010661,Not LSOG,v4
10243355010661,Not LSOG,v4
10243424010661,Not LSOG,v4
10243446010661,Not LSOG,v4
10243503010661,Not LSOG,v4
10243543010661,Not LSOG,v4
10243565010661,Not LSOG,v4
10243613010661,Not LSOG,v4
10243655010661,Not LSOG,v4
10243702010661,Not LSOG,v4
10243765010661,Not LSOG,v4
10243815010661,Transitioning LS,v4
10243880010661,Transitioning LS,v4
10243954010661,Not LSOG,v4
10243989010661,Not LSOG,v4
10244041010661,Not LSOG,v4
10244132010661,Not LSOG,v4
10244200010661,Not LSOG,v4
10244225010661,Not LSOG,v4
10244269010661,Not LSOG,v4
10244342010661,Not LSOG,v4
10244368010661,Not LSOG,v4
10244424010661,Transitioning LS,v4
10244486010661,Not LSOG,v4
10244516010661,Transitioning LS,v4
10244598010661,Not LSOG,v4
10244657010661,Not LSOG,v4
10244691010661,Not LSOG,v4
10244775010661,Not LSOG,v4
10244821010661,Not LSOG,v4
10244892010661,Transitioning LS,v4
10244953010661,Not LSOG,v4
10244989010661,Not LSOG,v4
10245045010661,LS,v4
10245097010661,Not LSOG,v4
10245149010661,Not LSOG,v4
10245223010661,Not LSOG,v4
10245268010661,Not LSOG,v4
10245312010661,Not LSOG,v4
10245366010661,Not LSOG,v4
10245417010661,Transitioning LS,v4
10245486010661,Not LSOG,v4
10245543010661,Not LSOG,v4
10245586010661,Not LSOG,v4
10245637010661,Not LSOG,v4
10245697010661,Not LSOG,v4
10245757010661,Not LSOG,v4
10245841010661,Not LSOG,v4
10245898010661,Not LSOG,v4
10245944010661,Transitioning LS,v4
10246003010661,Transitioning LS,v4
10246062010661,Not LSOG,v4
10246103010661,Not LSOG,v4
10246180010661,Not LSOG,v4
10246256010661,Not LSOG,v4
10246291010661,Not LSOG,v4
10246334010661,Not LSOG,v4
10246371010661,Not LSOG,v4
10246406010661,Not LSOG,v4
10246456010661,Not LSOG,v4
10246535010661,Not LSOG,v4
10246606010661,Not LSOG,v4
10246664010661,Not LSOG,v4
10246716010661,Not LSOG,v4
10246797010661,Not LSOG,v4
10246819010661,Not LSOG,v4
10246883010661,Not LSOG,v4
10246916010661,Not LSOG,v4
10246988010661,Not LSOG,v4
10247014010661,Not LSOG,v4
10247044010661,Not LSOG,v4
10247050010661,Not LSOG,v4
10247085010661,Not LSOG,v4
10247115010661,Transitioning LS,v4
10247175010661,Not LSOG,v4
10247225010661,Not LSOG,v4
10247233010661,Transitioning LS,v4
10247298010661,Not LSOG,v4
10247333010661,Transitioning LS,v4
10247407010661,Transitioning LS,v4
10247468010661,Not LSOG,v4
10247542010661,Not LSOG,v4
10247587010661,Transitioning LS,v4
10247637010661,Not LSOG,v4
10247693010661,Not LSOG,v4
10247745010661,Not LSOG,v4
10247756010661,Not LSOG,v4
10247795010661,Not LSOG,v4
10247856010661,Not LSOG,v4
10247890010661,Not LSOG,v4
10247963010661,Not LSOG,v4
10247992010661,Not LSOG,v4
10248038010661,Not LSOG,v4
10248081010661,Not LSOG,v4
10248133010661,Not LSOG,v4
10248182010661,Not LSOG,v4
10248204010661,Not LSOG,v4
10248230010661,Not LSOG,v4
10248279010661,Not LSOG,v4
10248345010661,Not LSOG,v4
10248391010661,Not LSOG,v4
10248419010661,Not LSOG,v4
10248458010661,Not LSOG,v4
10248502010661,Not LSOG,v4
10248535010661,Not LSOG,v4
10248600010661,Not LSOG,v4
10248656010661,Not LSOG,v4
10248699010661,Not LSOG,v4
10248750010661,Not LSOG,v4
10248805010661,Not LSOG,v4
10248877010661,Not LSOG,v4
10248943010661,Not LSOG,v4
10249006010661,Not LSOG,v4
10249070010661,Not LSOG,v4
10249126010661,Not LSOG,v4
10249184010661,Not LSOG,v4
10249233010661,Not LSOG,v4
10249284010661,Not LSOG,v4
10249362010661,Not LSOG,v4
10249427010661,Not LSOG,v4
10249471010661,Not LSOG,v4
10249516010661,Not LSOG,v4
10249560010661,Not LSOG,v4
10249580010661,Not LSOG,v4
10249623010661,Not LSOG,v4
10249696010661,Not LSOG,v4
10249740010661,Not LSOG,v4
10249762010661,Not LSOG,v4
10249803010661,Not LSOG,v4
10249869010661,Not LSOG,v4
10249929010661,Not LSOG,v4
10250000010661,Not LSOG,v4
10250046010661,Not LSOG,v4
10250091010661,Not LSOG,v4
10250144010661,Not LSOG,v4
10250184010661,Not LSOG,v4
10250220010661,LS,v4
10250291010661,Not LSOG,v4
10250327010661,LS,v4
10250387010661,Not LSOG,v4
10250452010661,Not LSOG,v4
10250514010661,Not LSOG,v4
10250577010661,Not LSOG,v4
10250625010661,Not LSOG,v4
10250689010661,Not LSOG,v4
10250750010661,Not LSOG,v4
10250789010661,Transitioning LS,v4
10250820010661,Not LSOG,v4
10250858010661,Not LSOG,v4
10250867010661,Not LSOG,v4
10250908010661,Not LSOG,v4
10250935010661,Not LSOG,v4
10250972010661,Not LSOG,v4
10251004010661,Not LSOG,v4
10251076010661,Not LSOG,v4
10251109010661,Transitioning LS,v4
10251144010661,Not LSOG,v4
10251195010661,Not LSOG,v4
10251255010661,Not LSOG,v4
10251286010661,Not LSOG,v4
107545082010661,Not LSOG,v4
107545084010661,Not LSOG,v4
107545086010661,Not LSOG,v4
107545088010661,Not LSOG,v4
107545090010661,Not LSOG,v4
107545092010661,Not LSOG,v4
107545094010661,Not LSOG,v4
107545098010661,Not LSOG,v4
107545100010661,Not LSOG,v4
107545102010661,Not LSOG,v4
107545104010661,Not LSOG,v4
107545106010661,Not LSOG,v4
107545108010661,Not LSOG,v4
107545112010661,Not LSOG,v4
107545114010661,Not LSOG,v4
107545116010661,Not LSOG,v4
107545118010661,Not LSOG,v4
107545120010661,Not LSOG,v4
107545122010661,Not LSOG,v4
107545124010661,Not LSOG,v4
107545126010661,Not LSOG,v4
107545128010661,Not LSOG,v4
107545130010661,Not LSOG,v4
107545132010661,Transitioning LS,v4
107545134010661,Not LSOG,v4
107545136010661,Not LSOG,v4
107545138010661,Not LSOG,v4
107545140010661,Not LSOG,v4
107545142010661,Not LSOG,v4
107545144010661,Not LSOG,v4
107545146010661,Not LSOG,v4
107545148010661,Not LSOG,v4
107545150010661,Not LSOG,v4
107545152010661,Not LSOG,v4
107545154010661,Not LSOG,v4
107545156010661,Not LSOG,v4
107545162010661,Not LSOG,v4
107545164010661,Not LSOG,v4
107545168010661,Transitioning LS,v4
107545170010661,Not LSOG,v4
107545172010661,Not LSOG,v4
107545174010661,Not LSOG,v4
107545176010661,Not LSOG,v4
107545178010661,Not LSOG,v4
107545180010661,Not LSOG,v4
107545182010661,Not LSOG,v4
107545184010661,Not LSOG,v4
107545186010661,Not LSOG,v4
107545188010661,Not LSOG,v4
107545190010661,Not LSOG,v4
107545192010661,Transitioning LS,v4
107545194010661,Not LSOG,v4
107545196010661,Not LSOG,v4
107545198010661,Not LSOG,v4
107545200010661,Not LSOG,v4
107545204010661,Not LSOG,v4
107545206010661,Not LSOG,v4
107545208010661,Transitioning LS,v4
107545210010661,Not LSOG,v4
107545212010661,Not LSOG,v4
107545216010661,Not LSOG,v4
107545218010661,Not LSOG,v4
107545220010661,Not LSOG,v4
107545224010661,Not LSOG,v4
107545226010661,Not LSOG,v4
107545230010661,Transitioning LS,v4
107545236010661,Not LSOG,v4
107545238010661,Not LSOG,v4
107545242010661,Not LSOG,v4
107545244010661,Not LSOG,v4
107545246010661,Not LSOG,v4
107545248010661,Not LSOG,v4
107545250010661,Transitioning LS,v4
107545252010661,Not LSOG,v4
107545254010661,Not LSOG,v4
107545256010661,Not LSOG,v4
107545258010661,Transitioning LS,v4
107545260010661,Not LSOG,v4
107545262010661,Not LSOG,v4
107545264010661,Not LSOG,v4
107545266010661,Not LSOG,v4
107545268010661,Not LSOG,v4
107545270010661,Not LSOG,v4
107545272010661,Not LSOG,v4
107545274010661,Not LSOG,v4
107545276010661,Not LSOG,v4
107545278010661,Not LSOG,v4
107545280010661,Not LSOG,v4
107545282010661,Not LSOG,v4
107545284010661,Not LSOG,v4
107545286010661,Not LSOG,v4
107545288010661,Not LSOG,v4
107545290010661,Not LSOG,v4
107545292010661,Not LSOG,v4
107545294010661,Not LSOG,v4
107545296010661,Not LSOG,v4
107545302010661,Not LSOG,v4
107545306010661,Not LSOG,v4
107545308010661,Not LSOG,v4
107545312010661,Not LSOG,v4
107545314010661,Not LSOG,v4
107545316010661,Not LSOG,v4
107545318010661,Not LSOG,v4
107545322010661,Not LSOG,v4
107545324010661,Not LSOG,v4
107545326010661,Not LSOG,v4
107545328010661,Not LSOG,v4
107545330010661,Not LSOG,v4
107545334010661,Transitioning LS,v4
107545340010661,Not LSOG,v4
107545342010661,Not LSOG,v4
107545344010661,Not LSOG,v4
107545346010661,Not LSOG,v4
107545348010661,Not LSOG,v4
107545350010661,Not LSOG,v4
107545352010661,Not LSOG,v4
107545354010661,Not LSOG,v4
107545356010661,Not LSOG,v4
107545358010661,Not LSOG,v4
107545360010661,Not LSOG,v4
107545362010661,Not LSOG,v4
107545364010661,Not LSOG,v4
107545366010661,Not LSOG,v4
107545368010661,Not LSOG,v4
107545372010661,Not LSOG,v4
107545374010661,Transitioning LS,v4
107545376010661,Not LSOG,v4
107545378010661,Not LSOG,v4
107545380010661,Transitioning LS,v4
107545382010661,Not LSOG,v4
107545384010661,Not LSOG,v4
107545388010661,Not LSOG,v4
107545390010661,Not LSOG,v4
107545392010661,Not LSOG,v4
107545394010661,Not LSOG,v4
107545396010661,Not LSOG,v4
107545398010661,Transitioning LS,v4
107545400010661,Not LSOG,v4
107545402010661,Not LSOG,v4
107545404010661,Not LSOG,v4
107545406010661,Not LSOG,v4
107545408010661,Not LSOG,v4
107545410010661,Not LSOG,v4
107545412010661,Not LSOG,v4
107545414010661,Not LSOG,v4
107545416010661,Not LSOG,v4
107545418010661,Not LSOG,v4
107545420010661,Not LSOG,v4
107545422010661,Not LSOG,v4
107545428010661,Not LSOG,v4
107545432010661,Not LSOG,v4
107545434010661,Not LSOG,v4
107545438010661,Not LSOG,v4
107545440010661,Not LSOG,v4
107545442010661,Not LSOG,v4
107545444010661,Not LSOG,v4
107545446010661,Not LSOG,v4
107545448010661,Not LSOG,v4
107545450010661,Not LSOG,v4
107545452010661,Not LSOG,v4
107545454010661,Not LSOG,v4
107545456010661,Not LSOG,v4
107545458010661,Not LSOG,v4
107545460010661,Not LSOG,v4
107545462010661,Not LSOG,v4
107545464010661,Transitioning LS,v4
107545466010661,Transitioning LS,v4
107545468010661,Not LSOG,v4
107545470010661,Transitioning LS,v4
107545472010661,Transitioning LS,v4
107545474010661,Not LSOG,v4
107545476010661,Not LSOG,v4
107545480010661,Not LSOG,v4
107545482010661,Not LSOG,v4
107545484010661,Not LSOG,v4
107545486010661,Transitioning LS,v4
107545488010661,Not LSOG,v4
107545490010661,Not LSOG,v4
107545492010661,Not LSOG,v4
107545494010661,Not LSOG,v4
107545496010661,Not LSOG,v4
107545500010661,Not LSOG,v4
107545502010661,Not LSOG,v4
107545506010661,Not LSOG,v4
107545508010661,Not LSOG,v4
107545510010661,Transitioning LS,v4
107545516010661,Not LSOG,v4
107545518010661,Not LSOG,v4
107545522010661,Not LSOG,v4
107545526010661,Not LSOG,v4
107545528010661,Not LSOG,v4
107545532010661,Not LSOG,v4
107545534010661,Not LSOG,v4
107545538010661,Not LSOG,v4
107545540010661,Not LSOG,v4
107545542010661,Not LSOG,v4
107545544010661,Not LSOG,v4
107545546010661,Not LSOG,v4
107545550010661,Not LSOG,v4
107545554010661,Not LSOG,v4
107545556010661,Not LSOG,v4
107545558010661,Not LSOG,v4
107545560010661,Not LSOG,v4
107545562010661,Not LSOG,v4
107545564010661,Not LSOG,v4
107545566010661,Not LSOG,v4
107545568010661,Transitioning LS,v4
107545570010661,Not LSOG,v4
107545572010661,Not LSOG,v4
107545576010661,Not LSOG,v4
107545580010661,Not LSOG,v4
107545582010661,Not LSOG,v4
107545584010661,Not LSOG,v4
107545586010661,Not LSOG,v4
107545588010661,Not LSOG,v4
107545590010661,Not LSOG,v4
107545592010661,Not LSOG,v4
107545596010661,Not LSOG,v4
107545598010661,Not LSOG,v4
107545600010661,Not LSOG,v4
107545602010661,Not LSOG,v4
107545604010661,Not LSOG,v4
107545606010661,Not LSOG,v4
107545610010661,Not LSOG,v4
107545612010661,Not LSOG,v4
107545614010661,Not LSOG,v4
107545618010661,Not LSOG,v4
107545620010661,Not LSOG,v4
107545622010661,Not LSOG,v4
107545624010661,Not LSOG,v4
107545626010661,Not LSOG,v4
107545630010661,Not LSOG,v4
107545632010661,Not LSOG,v4
107545634010661,Not LSOG,v4
107545636010661,Not LSOG,v4
107545638010661,Not LSOG,v4
107545640010661,Transitioning LS,v4
107545642010661,Not LSOG,v4
107545646010661,Not LSOG,v4
107545648010661,Not LSOG,v4
107545650010661,Not LSOG,v4
107545652010661,Not LSOG,v4
107545654010661,Not LSOG,v4
107545656010661,Not LSOG,v4
107545658010661,Not LSOG,v4
107545660010661,Not LSOG,v4
107545662010661,Not LSOG,v4
107545664010661,Not LSOG,v4
107545666010661,Not LSOG,v4
107545668010661,Not LSOG,v4
107545670010661,Not LSOG,v4
107545672010661,Not LSOG,v4
