CN,eval_period,LAT,LON,STDAGE,v4_class,v5_class,v5_total,potapov_rh95,hagan_value
721820171290487,2019-2023,44.9821,-68.41769,92,Not LSOG,Not LSOG,2,15,15
721820172290487,2019-2023,45.07602,-68.54113,76,Not LSOG,Not LSOG,1,14,15
721820173290487,2019-2023,44.40532,-68.11168,64,Not LSOG,Not LSOG,0,11,-1
721820174290487,2019-2023,46.977312,-68.506853,20,Not LSOG,Not LSOG,1,18,15
721820175290487,2019-2023,46.93088,-68.51298,101,Transitioning LS,Not LSOG,4,8,15
721820176290487,2019-2023,46.95474,-68.69584,101,Transitioning LS,Not LSOG,4,16,15
721820177290487,2019-2023,46.80083,-68.64012,35,Not LSOG,Not LSOG,2,19,15
721820178290487,2019-2023,46.88933,-68.75076,30,Not LSOG,Not LSOG,2,16,15
721820179290487,2019-2023,46.8211,-68.83681,17,Not LSOG,Not LSOG,0,0,15
721820180290487,2019-2023,46.72719,-68.71281,30,Not LSOG,Not LSOG,2,20,15
721820181290487,2019-2023,46.61816,-68.8275,34,Not LSOG,Not LSOG,3,19,1
721820182290487,2019-2023,46.75465,-68.90679,75,Not LSOG,Not LSOG,1,4,15
721820183290487,2019-2023,46.59321,-68.82937,25,Not LSOG,Not LSOG,1,21,15
721820184290487,2019-2023,46.68524,-68.94814,60,Not LSOG,Not LSOG,3,19,15
721820185290487,2019-2023,46.47117,-68.78373,81,Not LSOG,Not LSOG,2,4,15
721820186290487,2019-2023,46.50386,-68.89479,36,Not LSOG,Not LSOG,0,17,2
721820187290487,2019-2023,45.78444,-69.1386,133,LS,Transitioning LS,6,15,15
721820188290487,2019-2023,45.71196,-69.1895,53,Not LSOG,Not LSOG,3,0,15
721820190290487,2019-2023,45.79388,-69.31551,40,Not LSOG,Not LSOG,1,19,15
721820191290487,2019-2023,45.7245,-69.36972,20,Not LSOG,Not LSOG,0,9,15
721820192290487,2019-2023,45.58757,-69.31263,76,Not LSOG,Not LSOG,1,10,15
721820193290487,2019-2023,45.4847,-69.36307,46,Not LSOG,Not LSOG,2,11,15
721820194290487,2019-2023,45.59187,-69.47979,66,Transitioning LS,Not LSOG,4,14,15
721820196290487,2019-2023,47.18719,-68.08645,60,Not LSOG,Not LSOG,2,0,-1
721820197290487,2019-2023,47.026,-68.02643,69,Not LSOG,Not LSOG,1,0,15
721820199290487,2019-2023,47.13055,-68.11826,47,Not LSOG,Not LSOG,2,4,-1
721820200290487,2019-2023,46.9915,-68.21203,86,Not LSOG,Not LSOG,4,18,15
721820201290487,2019-2023,43.9963,-70.18251,83,Not LSOG,Not LSOG,1,14,-1
721820202290487,2019-2023,43.8114,-70.13506,75,LS,LS,7,20,-1
721820203290487,2019-2023,43.73914,-70.21038,68,Not LSOG,Not LSOG,3,12,-1
721820206290487,2019-2023,43.53738,-70.38634,73,Not LSOG,Not LSOG,1,20,-1
721820207290487,2019-2023,43.41484,-70.41476,73,Not LSOG,Not LSOG,1,23,-1
721820208290487,2019-2023,43.55211,-70.54178,65,Not LSOG,Not LSOG,4,21,-1
721820209290487,2019-2023,45.18298,-68.64538,153,Not LSOG,Not LSOG,3,14,15
721820210290487,2019-2023,45.55288,-68.53588,8,Not LSOG,Not LSOG,1,21,15
721820211290487,2019-2023,45.46861,-68.59658,56,Not LSOG,Not LSOG,1,10,15
721820212290487,2019-2023,47.40444,-69.1179,47,Not LSOG,Not LSOG,2,12,-1
721820213290487,2019-2023,47.21823,-69.23403,2,Not LSOG,Not LSOG,0,8,-1
721820214290487,2019-2023,45.98256,-70.14611,37,Not LSOG,Not LSOG,2,0,15
721820215290487,2019-2023,46.06771,-70.26538,131,Not LSOG,Not LSOG,3,16,15
721820216290487,2019-2023,46.98639,-68.28327,48,Not LSOG,Not LSOG,1,11,15
721820217290487,2019-2023,46.83496,-68.22763,20,Not LSOG,Not LSOG,0,16,15
721820218290487,2019-2023,46.74018,-68.27516,145,LS,Transitioning LS,6,15,15
721820219290487,2019-2023,46.8369,-68.42226,36,Not LSOG,Not LSOG,1,20,1
721820220290487,2019-2023,46.6277,-68.38225,20,Not LSOG,Not LSOG,0,10,15
721820221290487,2019-2023,46.53831,-68.4591,30,Not LSOG,Not LSOG,1,16,1
721820222290487,2019-2023,46.71937,-68.49773,70,Not LSOG,Not LSOG,2,20,1
721820223290487,2019-2023,46.63654,-68.58273,60,Transitioning LS,Not LSOG,4,0,15
721820225290487,2019-2023,45.04931,-68.75709,87,Not LSOG,Not LSOG,1,12,15
721820226290487,2019-2023,44.96231,-68.839116,96,Not LSOG,Not LSOG,1,11,15
721820227290487,2019-2023,44.99574,-68.99659,70,Not LSOG,Not LSOG,3,16,15
721820229290487,2019-2023,44.74329,-68.91022,30,Not LSOG,Not LSOG,0,14,15
721820230290487,2019-2023,44.76033,-69.00477,87,Transitioning LS,Not LSOG,4,0,15
721820231290487,2019-2023,44.78819,-69.16704,50,Not LSOG,Not LSOG,0,10,15
721820232290487,2019-2023,44.62289,-69.11395,40,Not LSOG,Not LSOG,2,0,-1
721820233290487,2019-2023,45.4889,-68.77115,40,Not LSOG,Not LSOG,3,20,15
721820234290487,2019-2023,45.44946,-68.84849,85,Transitioning LS,Transitioning LS,5,17,15
721820235290487,2019-2023,45.33122,-68.7166,103,Transitioning LS,Transitioning LS,5,18,15
721820236290487,2019-2023,45.26671,-68.77035,82,LS,Transitioning LS,6,16,15
721820237290487,2019-2023,45.29501,-68.96633,70,Not LSOG,Not LSOG,4,20,15
721820238290487,2019-2023,45.14039,-68.90036,34,Not LSOG,Not LSOG,0,16,15
721820239290487,2019-2023,45.05913,-68.95072,79,Not LSOG,Not LSOG,2,3,15
721820240290487,2019-2023,45.14284,-69.08504,95,LS,Transitioning LS,6,0,15
721820241290487,2019-2023,45.13335,-69.22582,71,Not LSOG,Not LSOG,4,19,15
721820242290487,2019-2023,45.07703,-69.1249,98,Not LSOG,Not LSOG,3,11,15
721820243290487,2019-2023,45.01771,-69.17053,20,Not LSOG,Not LSOG,1,0,15
721820244290487,2019-2023,44.91316,-68.47702,55,Not LSOG,Not LSOG,3,5,15
721820245290487,2019-2023,44.99327,-68.60366,44,Not LSOG,Not LSOG,0,9,15
721820247290487,2019-2023,45.91246,-70.20887,55,Not LSOG,Not LSOG,1,18,15
721820248290487,2019-2023,45.72576,-70.20302,84,Not LSOG,Not LSOG,3,9,15
721820249290487,2019-2023,45.82252,-70.10521,75,Not LSOG,Not LSOG,2,18,15
721820250290487,2019-2023,45.69559,-70.22191,20,Not LSOG,Not LSOG,0,11,15
721820251290487,2019-2023,45.78567,-70.32144,93,Not LSOG,Not LSOG,3,16,15
721820252290487,2019-2023,45.72956,-70.32749,114,Transitioning LS,Transitioning LS,5,3,15
721820253290487,2019-2023,45.6105,-70.43579,65,Not LSOG,Not LSOG,1,15,15
721820254290487,2019-2023,45.52117,-70.30003,36,Not LSOG,Not LSOG,2,13,15
721820255290487,2019-2023,45.4704,-70.38061,40,Not LSOG,Not LSOG,2,16,15
721820256290487,2019-2023,45.55587,-70.50986,70,Not LSOG,Not LSOG,3,17,15
721820257290487,2019-2023,45.48889,-70.54969,76,Not LSOG,Not LSOG,3,5,15
721820258290487,2019-2023,45.34432,-70.48944,96,Transitioning LS,Transitioning LS,5,20,15
721820259290487,2019-2023,45.25735,-70.57278,60,Not LSOG,Not LSOG,2,17,15
721820260290487,2019-2023,45.34155,-70.66247,88,Not LSOG,Not LSOG,1,15,15
721820261290487,2019-2023,47.14591,-68.94245,80,Transitioning LS,Not LSOG,4,0,-1
721820262290487,2019-2023,47.22949,-69.0713,60,Not LSOG,Not LSOG,4,20,-1
721820263290487,2019-2023,47.34667,-69.18892,80,Transitioning LS,Not LSOG,4,5,-1
721820264290487,2019-2023,47.1658,-69.1209,83,Transitioning LS,Not LSOG,4,15,-1
721820265290487,2019-2023,47.06957,-69.15952,105,Not LSOG,Not LSOG,3,15,15
721820266290487,2019-2023,46.22503,-69.55012,65,Not LSOG,Not LSOG,3,18,1
721820267290487,2019-2023,43.26695,-70.75706,62,Not LSOG,Not LSOG,2,0,-1
721820269290487,2019-2023,45.39772,-67.46192,60,Not LSOG,Not LSOG,2,10,-1
721820270290487,2019-2023,45.28253,-67.53551,82,Not LSOG,Not LSOG,3,16,-1
721820272290487,2019-2023,45.10416,-67.53323,42,Not LSOG,Not LSOG,0,14,-1
721820273290487,2019-2023,45.17516,-67.65225,70,Not LSOG,Not LSOG,2,0,-1
721820274290487,2019-2023,45.14291,-67.76784,90,Not LSOG,Not LSOG,3,6,-1
721820276290487,2019-2023,45.03506,-67.74696,77,Not LSOG,Not LSOG,1,3,-1
721820277290487,2019-2023,44.94954,-67.65638,58,Not LSOG,Not LSOG,0,14,-1
721820278290487,2019-2023,44.90208,-67.66293,53,Not LSOG,Not LSOG,3,7,-1
721820279290487,2019-2023,43.39091,-70.48395,80,Transitioning LS,Not LSOG,4,17,-1
721820280290487,2019-2023,44.85407,-68.55934,4,Not LSOG,Not LSOG,0,11,15
721820281290487,2019-2023,44.78007,-68.61732,38,Not LSOG,Not LSOG,1,15,15
721820282290487,2019-2023,44.86468,-68.70796,71,Not LSOG,Not LSOG,0,15,15
721820283290487,2019-2023,44.69123,-68.65605,89,Not LSOG,Not LSOG,3,17,15
721820286290487,2019-2023,44.63322,-68.71612,72,Transitioning LS,Not LSOG,4,15,-1
721820288290487,2019-2023,44.51229,-68.83996,73,Not LSOG,Not LSOG,2,18,-1
721820289290487,2019-2023,44.58105,-68.9476,41,Not LSOG,Not LSOG,1,0,-1
721820290290487,2019-2023,44.53106,-68.98963,46,Not LSOG,Not LSOG,2,8,-1
721820292290487,2019-2023,45.02692,-67.11466,66,Not LSOG,Not LSOG,3,9,-1
721820293290487,2019-2023,44.96707,-67.24304,53,Not LSOG,Not LSOG,1,17,-1
721820294290487,2019-2023,44.84648,-67.22527,119,Not LSOG,Not LSOG,3,9,-1
721820295290487,2019-2023,44.73547,-67.23832,51,Transitioning LS,Not LSOG,4,13,-1
721820298290487,2019-2023,45.03198,-67.17844,78,Not LSOG,Not LSOG,2,10,-1
721820299290487,2019-2023,45.13756,-67.28659,35,Not LSOG,Not LSOG,0,14,-1
721820301290487,2019-2023,44.97224,-67.40873,47,Not LSOG,Not LSOG,1,8,-1
721820302290487,2019-2023,44.89965,-67.28654,94,Not LSOG,Not LSOG,3,9,-1
721820303290487,2019-2023,45.11457,-67.36124,20,Not LSOG,Not LSOG,1,18,-1
721820304290487,2019-2023,44.88655,-67.47946,49,Not LSOG,Not LSOG,0,5,-1
721820305290487,2019-2023,44.86222,-67.5285,25,Not LSOG,Not LSOG,0,10,-1
721820306290487,2019-2023,44.79957,-67.60287,58,Transitioning LS,Transitioning LS,5,14,-1
721820307290487,2019-2023,44.71821,-67.46889,92,Not LSOG,Not LSOG,2,9,-1
721820308290487,2019-2023,44.953,-67.48553,103,Transitioning LS,Not LSOG,4,4,-1
721820309290487,2019-2023,45.04286,-67.60261,129,Transitioning LS,Transitioning LS,5,12,-1
721820310290487,2019-2023,44.33196,-68.1865,58,Not LSOG,Not LSOG,1,18,-1
721820311290487,2019-2023,44.4508,-69.06389,83,Transitioning LS,Not LSOG,4,4,-1
721820312290487,2019-2023,45.5866,-68.70628,75,Not LSOG,Not LSOG,4,18,15
721820313290487,2019-2023,45.6579,-68.82931,115,Not LSOG,Not LSOG,3,15,15
721820314290487,2019-2023,45.36262,-68.90228,49,Not LSOG,Not LSOG,3,19,15
721820315290487,2019-2023,45.45177,-68.96904,75,Not LSOG,Not LSOG,2,6,15
721820317290487,2019-2023,44.23516,-69.82715,80,Not LSOG,Not LSOG,2,12,-1
721820319290487,2019-2023,46.1599,-68.6001,71,Not LSOG,Not LSOG,2,17,15
721820320290487,2019-2023,46.01111,-68.53107,35,Not LSOG,Not LSOG,0,11,15
721820321290487,2019-2023,44.62863,-69.88209,34,Not LSOG,Not LSOG,0,10,-1
721820322290487,2019-2023,43.78303,-70.78184,62,Not LSOG,Not LSOG,2,20,-1
721820323290487,2019-2023,43.50087,-70.78242,58,Not LSOG,Not LSOG,4,22,-1
721820324290487,2019-2023,43.35907,-70.89076,62,Not LSOG,Not LSOG,1,0,-1
721820325290487,2019-2023,45.90905,-69.00468,110,Transitioning LS,Not LSOG,4,15,15
721820326290487,2019-2023,44.7968,-69.72288,55,Not LSOG,Not LSOG,1,16,15
721820328290487,2019-2023,46.37002,-69.00399,43,Not LSOG,Not LSOG,2,18,1
721820329290487,2019-2023,46.57066,-69.13325,46,Not LSOG,Not LSOG,2,14,15
721820330290487,2019-2023,45.20805,-69.95357,55,Not LSOG,Not LSOG,0,5,15
721820331290487,2019-2023,46.17916,-69.76494,54,Not LSOG,Not LSOG,0,4,15
721820332290487,2019-2023,45.07093,-70.91185,40,Not LSOG,Not LSOG,1,4,1
721820333290487,2019-2023,44.298624,-71.005368,86,Not LSOG,Not LSOG,3,17,-1
721820334290487,2019-2023,44.387754,-70.920104,93,Not LSOG,Not LSOG,4,18,-1
721820335290487,2019-2023,44.336288,-70.875526,64,Not LSOG,Not LSOG,3,19,-1
815193695290487,2019-2023,43.78565,-70.313,90,Transitioning LS,Transitioning LS,5,0,-1
815193696290487,2019-2023,43.96371,-70.5588,78,Not LSOG,Not LSOG,2,22,-1
815193697290487,2019-2023,43.59944,-70.65955,69,Not LSOG,Not LSOG,3,20,-1
815193698290487,2019-2023,46.01202,-68.88876,71,Not LSOG,Not LSOG,2,12,15
815193699290487,2019-2023,45.23954,-69.77591,100,Not LSOG,Not LSOG,3,11,15
815193701290487,2019-2023,45.16335,-69.00569,75,Not LSOG,Not LSOG,1,20,15
815193702290487,2019-2023,45.09566,-69.07129,78,Transitioning LS,Transitioning LS,5,16,15
815193704290487,2019-2023,44.25488,-70.45233,50,Not LSOG,Not LSOG,1,17,-1
815193706290487,2019-2023,44.31849,-70.86647,102,Transitioning LS,Transitioning LS,5,19,-1
815193708290487,2019-2023,44.19777,-69.10233,76,Not LSOG,Not LSOG,1,0,-1
815193709290487,2019-2023,43.968272,-69.403113,100,Not LSOG,Not LSOG,1,NA,-1
815193710290487,2019-2023,44.71196,-68.99521,77,LS,Transitioning LS,6,16,15
815193711290487,2019-2023,44.49541,-69.14936,120,Transitioning LS,Transitioning LS,6,20,-1
815193712290487,2019-2023,45.39639,-70.18563,62,Not LSOG,Not LSOG,1,16,15
815193713290487,2019-2023,45.02598,-70.42357,43,Not LSOG,Not LSOG,2,14,15
815193716290487,2019-2023,44.54957,-70.89243,107,LS,Transitioning LS,6,15,-1
815193717290487,2019-2023,46.90982,-69.31959,34,Not LSOG,Not LSOG,0,11,15
815193718290487,2019-2023,45.88441,-69.66482,36,Not LSOG,Not LSOG,2,7,15
815193719290487,2019-2023,46.4535,-68.10553,50,Not LSOG,Not LSOG,0,17,15
815193720290487,2019-2023,45.87057,-68.41858,36,Not LSOG,Not LSOG,0,0,15
815193721290487,2019-2023,43.91534,-70.06221,87,Not LSOG,Not LSOG,4,21,-1
815193722290487,2019-2023,47.12604,-67.89976,60,Not LSOG,Not LSOG,2,21,-1
815193723290487,2019-2023,46.7064,-68.26941,53,Not LSOG,Not LSOG,1,15,15
815193724290487,2019-2023,46.40018,-68.34653,49,Not LSOG,Not LSOG,1,11,1
815193725290487,2019-2023,46.13399,-68.60126,47,Not LSOG,Not LSOG,1,13,15
815193726290487,2019-2023,45.57342,-69.06195,87,Transitioning LS,Not LSOG,4,8,15
815193728290487,2019-2023,44.02404,-69.18272,76,Not LSOG,Not LSOG,0,13,-1
815193729290487,2019-2023,45.67179,-68.19866,92,Not LSOG,Not LSOG,3,13,15
815193730290487,2019-2023,44.79616,-68.93698,58,Not LSOG,Not LSOG,0,0,15
815193731290487,2019-2023,44.20227,-69.43225,58,Not LSOG,Not LSOG,3,21,-1
815193732290487,2019-2023,43.97461,-69.75875,60,Not LSOG,Not LSOG,1,22,-1
815193733290487,2019-2023,45.85836,-69.40354,55,Not LSOG,Not LSOG,1,13,15
815193734290487,2019-2023,45.00216,-70.13144,65,Not LSOG,Not LSOG,2,20,15
815193735290487,2019-2023,44.16436,-70.80379,75,Not LSOG,Not LSOG,4,18,-1
815193736290487,2019-2023,47.03433,-68.38314,75,Not LSOG,Not LSOG,2,NA,15
815193737290487,2019-2023,47.12601,-68.51521,45,Not LSOG,Not LSOG,1,21,-1
815193738290487,2019-2023,46.74837,-68.63992,108,Transitioning LS,Transitioning LS,6,21,15
815193739290487,2019-2023,46.55385,-69.01933,142,Not LSOG,Not LSOG,4,20,2
815193741290487,2019-2023,44.74364,-69.47899,65,Not LSOG,Not LSOG,3,12,15
815193742290487,2019-2023,44.71338,-69.7703,63,Not LSOG,Not LSOG,4,21,15
815193744290487,2019-2023,43.85081,-70.51157,68,Not LSOG,Not LSOG,2,19,-1
815193746290487,2019-2023,43.30208,-70.85986,85,Not LSOG,Not LSOG,2,3,-1
815193747290487,2019-2023,47.13468,-68.08262,25,Not LSOG,Not LSOG,0,12,-1
815193748290487,2019-2023,46.15375,-68.75257,58,Not LSOG,Not LSOG,3,18,15
815193749290487,2019-2023,46.17135,-68.93648,124,Transitioning LS,Transitioning LS,5,15,15
815193750290487,2019-2023,44.69426,-67.83945,71,Not LSOG,Not LSOG,1,3,-1
815193751290487,2019-2023,44.60571,-68.3013,77,Not LSOG,Not LSOG,3,11,-1
815193752290487,2019-2023,44.30869,-68.36973,135,LS,Transitioning LS,6,14,-1
815193753290487,2019-2023,44.44741,-68.68821,40,Not LSOG,Not LSOG,1,13,-1
815193754290487,2019-2023,43.96318,-69.22922,34,Not LSOG,Not LSOG,1,7,-1
815193755290487,2019-2023,44.76765,-67.19312,47,Not LSOG,Not LSOG,2,9,-1
815193756290487,2019-2023,46.265067,-69.671793,36,Not LSOG,Not LSOG,2,19,15
815193757290487,2019-2023,46.19182,-69.72874,82,Not LSOG,Not LSOG,2,7,3
815193758290487,2019-2023,46.10633,-69.61192,99,Transitioning LS,Not LSOG,4,14,15
815193759290487,2019-2023,46.04139,-69.67044,28,Not LSOG,Not LSOG,2,5,15
815193760290487,2019-2023,46.13344,-69.76788,45,Not LSOG,Not LSOG,0,17,15
815193761290487,2019-2023,46.05687,-69.84287,50,Not LSOG,Not LSOG,1,15,15
815193762290487,2019-2023,45.90829,-69.95879,41,Not LSOG,Not LSOG,1,14,15
815193763290487,2019-2023,45.92663,-69.77951,42,Not LSOG,Not LSOG,2,19,15
815193764290487,2019-2023,45.88856,-69.79288,93,Transitioning LS,Transitioning LS,5,16,15
815193765290487,2019-2023,45.81482,-69.84766,33,Not LSOG,Not LSOG,1,16,15
815193766290487,2019-2023,46.00005,-69.92225,38,Not LSOG,Not LSOG,3,11,15
815193767290487,2019-2023,45.73589,-69.94197,38,Not LSOG,Not LSOG,1,0,15
815193769290487,2019-2023,45.78699,-70.07889,89,Not LSOG,Not LSOG,2,15,15
815193770290487,2019-2023,44.4996,-69.881,40,Not LSOG,Not LSOG,0,16,-1
815193771290487,2019-2023,44.36284,-70.07388,74,Not LSOG,Not LSOG,4,20,-1
815193773290487,2019-2023,44.21372,-69.98962,35,Not LSOG,Not LSOG,1,22,-1
815193774290487,2019-2023,44.30705,-70.12284,65,Not LSOG,Not LSOG,3,20,-1
815193775290487,2019-2023,44.39462,-70.23573,72,Not LSOG,Not LSOG,3,18,-1
815193776290487,2019-2023,44.21931,-70.15,76,Transitioning LS,Transitioning LS,5,10,-1
815193777290487,2019-2023,44.16325,-70.22967,69,Not LSOG,Not LSOG,0,0,-1
815193778290487,2019-2023,44.04633,-70.11403,93,Transitioning LS,Not LSOG,4,4,-1
815193779290487,2019-2023,43.9873,-70.20527,76,Transitioning LS,Not LSOG,4,17,-1
815193780290487,2019-2023,44.09038,-70.27821,95,Not LSOG,Not LSOG,3,19,-1
815193781290487,2019-2023,44.18539,-70.41902,55,Not LSOG,Not LSOG,2,23,-1
815193782290487,2019-2023,44.02649,-70.3345,58,Not LSOG,Not LSOG,2,21,-1
815193783290487,2019-2023,43.95307,-70.39467,72,Not LSOG,Not LSOG,3,18,-1
815193785290487,2019-2023,43.27221,-70.71284,84,Transitioning LS,Transitioning LS,5,6,-1
815193787290487,2019-2023,44.96462,-69.17834,55,Not LSOG,Not LSOG,2,0,15
815193788290487,2019-2023,44.98285,-69.387,81,Transitioning LS,Transitioning LS,5,19,15
815193789290487,2019-2023,44.85267,-69.30866,75,Not LSOG,Not LSOG,2,6,15
815193790290487,2019-2023,44.75503,-69.35411,68,Not LSOG,Not LSOG,0,14,15
815193791290487,2019-2023,44.77605,-69.54405,31,Not LSOG,Not LSOG,0,12,15
815193792290487,2019-2023,44.68186,-69.43126,82,Not LSOG,Not LSOG,3,11,-1
815193793290487,2019-2023,44.60504,-69.47155,63,Not LSOG,Not LSOG,1,15,-1
815193795290487,2019-2023,46.3134,-67.78629,96,Not LSOG,Not LSOG,1,17,-1
815193797290487,2019-2023,43.73676,-70.55294,78,Not LSOG,Not LSOG,2,8,-1
815193798290487,2019-2023,43.58328,-70.47655,63,Not LSOG,Not LSOG,1,0,-1
815193799290487,2019-2023,43.67069,-70.60236,79,Not LSOG,Not LSOG,3,21,-1
815193800290487,2019-2023,43.75421,-70.72516,66,Not LSOG,Not LSOG,1,17,-1
815193801290487,2019-2023,43.52451,-70.71091,68,Not LSOG,Not LSOG,2,16,-1
815193803290487,2019-2023,43.44852,-70.77132,80,Not LSOG,Not LSOG,2,0,-1
815193804290487,2019-2023,43.55278,-70.78085,72,Not LSOG,Not LSOG,1,19,-1
815193805290487,2019-2023,43.43454,-70.90855,75,Not LSOG,Not LSOG,4,19,-1
815193806290487,2019-2023,43.38441,-70.82266,65,Not LSOG,Not LSOG,2,0,-1
815193807290487,2019-2023,45.65564,-69.20027,86,Not LSOG,Not LSOG,1,9,15
815193808290487,2019-2023,45.50394,-69.12245,106,Transitioning LS,Not LSOG,4,9,15
815193809290487,2019-2023,45.4405,-69.17912,72,Not LSOG,Not LSOG,3,13,15
815193810290487,2019-2023,45.34165,-69.06317,28,Not LSOG,Not LSOG,1,21,15
815193812290487,2019-2023,45.35268,-69.25647,47,Not LSOG,Not LSOG,1,17,15
815193813290487,2019-2023,45.46056,-69.36021,83,Not LSOG,Not LSOG,3,14,15
815193815290487,2019-2023,45.22289,-69.18417,83,Not LSOG,Not LSOG,3,21,15
815193816290487,2019-2023,45.04617,-69.31529,82,Not LSOG,Not LSOG,3,10,15
815193817290487,2019-2023,45.12585,-69.41477,35,Not LSOG,Not LSOG,1,18,15
815193818290487,2019-2023,45.16927,-69.60281,65,Not LSOG,Not LSOG,3,20,15
815193819290487,2019-2023,45.08281,-69.51276,55,Not LSOG,Not LSOG,4,22,15
815193821290487,2019-2023,46.16935,-67.932,30,Not LSOG,Not LSOG,0,8,15
815193822290487,2019-2023,46.0832,-67.83225,50,Not LSOG,Not LSOG,2,0,-1
815193823290487,2019-2023,46.03186,-67.89262,172,Transitioning LS,Transitioning LS,5,13,-1
815193825290487,2019-2023,45.95913,-67.9347,86,Not LSOG,Not LSOG,2,7,15
815193826290487,2019-2023,46.06086,-68.05087,55,Not LSOG,Not LSOG,3,19,15
815193827290487,2019-2023,45.98684,-68.11332,115,Not LSOG,Not LSOG,4,18,15
815193828290487,2019-2023,45.8103,-67.91465,53,Not LSOG,Not LSOG,3,0,-1
815193829290487,2019-2023,45.81148,-68.05434,57,Not LSOG,Not LSOG,2,17,15
815193830290487,2019-2023,45.89737,-68.2305,38,Not LSOG,Not LSOG,0,17,15
815193831290487,2019-2023,45.7686,-68.12481,35,Not LSOG,Not LSOG,2,5,15
815193832290487,2019-2023,45.83514,-68.23147,25,Not LSOG,Not LSOG,2,21,15
815193833290487,2019-2023,45.78849,-68.30609,81,Not LSOG,Not LSOG,3,18,15
815193836290487,2019-2023,44.25503,-69.05536,90,Transitioning LS,Transitioning LS,5,17,-1
815193837290487,2019-2023,44.25435,-69.17886,76,Not LSOG,Not LSOG,1,3,-1
815193840290487,2019-2023,43.93421,-69.52369,78,Transitioning LS,Transitioning LS,5,0,-1
815193841290487,2019-2023,44.93531,-67.86389,76,Not LSOG,Not LSOG,3,0,-1
815193844290487,2019-2023,46.40813,-67.91559,71,Not LSOG,Not LSOG,0,9,15
815193845290487,2019-2023,46.34433,-67.97624,72,Not LSOG,Not LSOG,1,18,15
815193846290487,2019-2023,46.29364,-68.02737,95,Transitioning LS,Transitioning LS,5,4,15
815193847290487,2019-2023,46.10496,-68.04749,94,Not LSOG,Not LSOG,4,19,15
815193848290487,2019-2023,46.24395,-68.29025,41,Not LSOG,Not LSOG,2,13,15
815193849290487,2019-2023,46.1471,-68.29221,35,Not LSOG,Not LSOG,2,0,15
815193850290487,2019-2023,45.80689,-67.86405,151,Transitioning LS,Not LSOG,4,17,-1
815193851290487,2019-2023,45.77639,-67.94911,25,Not LSOG,Not LSOG,0,11,15
815193852290487,2019-2023,45.58088,-67.94371,56,Not LSOG,Not LSOG,2,15,15
815193853290487,2019-2023,45.4952,-67.94738,36,Not LSOG,Not LSOG,1,5,15
815193854290487,2019-2023,45.64871,-68.00503,30,Not LSOG,Not LSOG,2,21,15
815193855290487,2019-2023,45.58788,-68.05439,35,Not LSOG,Not LSOG,2,15,15
815193856290487,2019-2023,45.51395,-68.00372,120,Not LSOG,Not LSOG,2,13,15
815193857290487,2019-2023,45.49619,-68.16922,127,Transitioning LS,Transitioning LS,5,15,15
815193858290487,2019-2023,44.84897,-68.30849,127,Not LSOG,Not LSOG,2,11,15
815193859290487,2019-2023,44.60114,-68.17365,80,Not LSOG,Not LSOG,3,0,-1
815193861290487,2019-2023,44.77047,-68.36816,57,Transitioning LS,Transitioning LS,5,15,15
