state,eval_period,CN,LAT,LON,p_mature,v51_class,v51_total
ME,2019-2023,509642318126144,43.72919,-70.52751,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642319126144,43.80892,-70.61034,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642320126144,43.64735,-70.55777,0.21544099060697866,Not LSOG,1
ME,2019-2023,509642321126144,43.65028,-70.72471,0.25665733770473287,Not LSOG,2
ME,2019-2023,509642322126144,43.72927,-70.70019,0.21544099060697866,Not LSOG,1
ME,2019-2023,509642323126144,43.59024,-70.58731,0.7162212459177082,Transitioning LS,4
ME,2019-2023,509642324126144,43.50531,-70.66323,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642325126144,43.71061,-70.81737,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642326126144,43.43493,-70.7151,0.23458173694842877,Not LSOG,2
ME,2019-2023,509642327126144,43.54579,-70.84187,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642328126144,43.52978,-70.91152,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642329126144,43.3649,-70.75878,0.6447355333707196,Not LSOG,2
ME,2019-2023,509642330126144,43.28716,-70.81988,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642331126144,43.37922,-70.93282,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642332126144,47.12343,-68.01779,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642333126144,47.04074,-68.08214,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642334126144,47.07187,-68.25152,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642335126144,46.9889,-68.13383,0.35105714576962044,Transitioning LS,4
ME,2019-2023,509642336126144,46.91348,-68.21075,0.3008160045392108,Not LSOG,3
ME,2019-2023,509642337126144,46.8508,-68.2732,0.37435030153963456,Transitioning LS,5
ME,2019-2023,509642338126144,46.87133,-68.44309,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642339126144,46.70056,-68.39982,0.7981567864823539,LS,6
ME,2019-2023,509642340126144,46.63089,-68.4574,0.6673907669706552,Transitioning LS,4
ME,2019-2023,509642341126144,46.65395,-68.64062,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642342126144,46.57114,-68.52345,0.3008160045392108,Not LSOG,3
ME,2019-2023,509642343126144,46.49154,-68.57405,0.35114083218079845,Not LSOG,3
ME,2019-2023,509642344126144,46.432,-68.63638,0.35105714576962044,Transitioning LS,4
ME,2019-2023,509642345126144,46.38415,-68.93598,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642347126144,46.33356,-68.83147,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642348126144,46.24273,-69.00174,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642349126144,46.14397,-68.89571,0.4160309852688301,Transitioning LS,5
ME,2019-2023,509642350126144,46.07537,-68.95256,0.23458173694842877,Not LSOG,2
ME,2019-2023,509642351126144,46.01533,-69.00075,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642352126144,46.03798,-69.19352,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642353126144,45.87333,-69.11964,0.3008160045392108,Not LSOG,3
ME,2019-2023,509642354126144,45.80121,-69.18783,0.37435030153963456,Transitioning LS,5
ME,2019-2023,509642355126144,45.834844,-69.367412,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642356126144,45.72653,-69.24309,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642357126144,45.6559,-69.31083,0.3008160045392108,Not LSOG,3
ME,2019-2023,509642358126144,45.53569,-69.38613,0.6674723002111448,Not LSOG,3
ME,2019-2023,509642359126144,45.608795,-69.538179,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642360126144,45.39674,-69.49171,0.7143095470364913,Transitioning LS,5
ME,2019-2023,509642361126144,45.37795,-69.5415,0.590634963918016,Not LSOG,2
ME,2019-2023,509642362126144,45.4145,-69.71715,0.616899151780938,Not LSOG,3
ME,2019-2023,509642363126144,45.32253,-69.58801,0.3244055053540762,Transitioning LS,4
ME,2019-2023,509642364126144,45.24978,-69.60052,0.6447355333707196,Not LSOG,2
ME,2019-2023,509642365126144,45.16008,-69.7295,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642366126144,45.19177,-69.88966,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642369126144,44.99126,-70.08135,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642371126144,44.82142,-70.00662,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642373126144,44.76643,-70.19418,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642374126144,44.60316,-70.17245,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642375126144,44.55177,-70.23636,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642376126144,44.57668,-70.41198,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642377126144,44.45568,-70.27107,0.3244055053540762,Transitioning LS,4
ME,2019-2023,509642378126144,44.39559,-70.36826,0.2548705952953345,Not LSOG,3
ME,2019-2023,509642379126144,44.34538,-70.40581,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642381126144,44.18285,-70.50684,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642382126144,44.09506,-70.57712,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642383126144,44.15608,-70.70581,0.738002184027737,Transitioning LS,5
ME,2019-2023,509642384126144,44.03985,-70.6403,0.2975942906675339,Transitioning LS,5
ME,2019-2023,509642385126144,43.95661,-70.66054,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642386126144,43.90212,-70.74017,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642387126144,43.91643,-70.91001,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642388126144,43.75499,-70.82077,0.7664452890535361,OG,8
ME,2019-2023,509642390126144,43.60995,-70.93634,0.7982159565018431,Transitioning LS,5
ME,2019-2023,509642391126144,47.30131,-68.25556,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642392126144,47.20893,-68.13661,0.2781616398280879,Not LSOG,3
ME,2019-2023,509642393126144,46.93604,-68.158,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642396126144,47.07815,-68.43281,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642397126144,47.00281,-68.32146,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642398126144,46.93648,-68.38852,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642399126144,47.03375,-68.4753,0.3244055053540762,Transitioning LS,4
ME,2019-2023,509642400126144,47.13247,-68.62846,0.3008160045392108,Not LSOG,3
ME,2019-2023,509642401126144,46.98475,-68.56301,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642402126144,46.89571,-68.64395,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642404126144,46.67247,-68.58681,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642405126144,46.81758,-68.70829,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642406126144,46.91839,-68.81493,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642407126144,46.7762,-68.7377,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642408126144,46.78433,-68.83443,0.6169859589412369,Not LSOG,2
ME,2019-2023,509642409126144,46.67914,-68.70853,0.2988454372844079,Transitioning LS,4
ME,2019-2023,509642410126144,46.5179,-68.77071,0.3264661390804402,Not LSOG,3
ME,2019-2023,509642411126144,46.59575,-68.87192,0.616899151780938,Not LSOG,3
ME,2019-2023,509642412126144,46.70687,-69.00405,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642413126144,46.53893,-68.95357,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642414126144,46.46835,-69.00275,0.3244055053540762,Transitioning LS,4
ME,2019-2023,509642415126144,46.3844,-68.88022,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642416126144,46.4982,-68.93607,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642417126144,46.40589,-69.05846,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642418126144,46.44025,-69.24455,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642419126144,46.3331,-69.12721,0.21544099060697866,Not LSOG,1
ME,2019-2023,509642420126144,46.26266,-69.19094,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642421126144,46.16035,-69.0679,0.7490455147075779,LS,6
ME,2019-2023,509642422126144,46.10584,-69.11782,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642423126144,46.16743,-69.43229,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642424126144,46.2895,-69.24199,0.6673907669706552,Transitioning LS,4
ME,2019-2023,509642425126144,46.31191,-69.36544,0.37655136224865404,Transitioning LS,4
ME,2019-2023,509642426126144,46.11802,-69.30708,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642427126144,46.05301,-69.3699,0.2335100345200818,Not LSOG,3
ME,2019-2023,509642428126144,45.95068,-69.24463,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642430126144,45.99335,-69.46348,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642431126144,46.07783,-69.55849,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642432126144,45.92666,-69.46837,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642433126144,45.84281,-69.54525,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642434126144,45.74918,-69.39915,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642435126144,45.70227,-69.4735,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642436126144,45.77118,-69.59881,0.6694711472295376,Not LSOG,3
ME,2019-2023,509642437126144,45.86939,-69.72761,0.25665733770473287,Not LSOG,2
ME,2019-2023,509642438126144,45.70618,-69.67177,0.21544099060697866,Not LSOG,1
ME,2019-2023,509642439126144,45.64326,-69.75657,0.2548705952953345,Not LSOG,3
ME,2019-2023,509642440126144,45.542099,-69.598127,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642441126144,45.49564,-69.66084,0.3244055053540762,Transitioning LS,4
ME,2019-2023,509642442126144,45.56468,-69.77216,0.2781616398280879,Not LSOG,3
ME,2019-2023,509642443126144,45.65625,-69.89377,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642444126144,45.489507,-69.835638,0.23458173694842877,Not LSOG,2
ME,2019-2023,509642445126144,45.41774,-69.89531,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642446126144,45.34155,-69.73649,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642447126144,45.27172,-69.84795,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642448126144,45.35295,-69.94923,0.6447355333707196,Not LSOG,2
ME,2019-2023,509642449126144,45.44847,-70.07944,0.21544099060697866,Not LSOG,1
ME,2019-2023,509642451126144,45.20769,-70.06942,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642452126144,45.12563,-69.9471,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642453126144,45.05375,-70.01802,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642454126144,45.13094,-70.12514,0.642582583708017,Not LSOG,3
ME,2019-2023,509642455126144,45.22663,-70.2544,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642456126144,45.08327,-70.1799,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642457126144,44.94159,-70.34794,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642458126144,44.9116,-70.12261,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642459126144,44.68945,-70.24505,0.590634963918016,Not LSOG,2
ME,2019-2023,509642460126144,44.73544,-70.52928,0.7981567864823539,LS,6
ME,2019-2023,509642461126144,45.02173,-70.29526,0.37435030153963456,Transitioning LS,5
ME,2019-2023,509642462126144,45.11822,-70.45211,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642463126144,44.85752,-70.3763,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642464126144,44.80971,-70.418450000000007,0.590634963918016,Not LSOG,2
ME,2019-2023,509642465126144,44.64276,-70.29702,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642466126144,44.95182,-70.24935,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642467126144,44.72886,-70.4873,0.590634963918016,Not LSOG,2
ME,2019-2023,509642468126144,44.8059,-70.59916,0.2549403602718784,Not LSOG,2
ME,2019-2023,509642469126144,44.64429,-70.5331,0.6447355333707196,Not LSOG,2
ME,2019-2023,509642470126144,44.5782,-70.58568,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642471126144,44.47701,-70.46535,0.23458173694842877,Not LSOG,2
ME,2019-2023,509642472126144,44.41243,-70.52797,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642474126144,44.58306,-70.75826,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642475126144,44.43861,-70.70176,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642476126144,44.36171,-70.74604,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642478126144,44.19921,-70.68856,0.6674723002111448,Not LSOG,3
ME,2019-2023,509642479126144,44.28933,-70.80872,0.25665733770473287,Not LSOG,2
ME,2019-2023,509642480126144,44.38255,-70.92356,0.6694711472295376,Not LSOG,3
ME,2019-2023,509642481126144,44.23523,-70.85192,0.616899151780938,Not LSOG,3
ME,2019-2023,509642482126144,44.14712,-70.91165,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642483126144,44.06689,-70.82662,0.7030571465453815,Transitioning LS,4
ME,2019-2023,509642484126144,43.98435,-70.8458,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642486126144,43.85099,-70.96729,0.7273267374807822,Transitioning LS,4
ME,2019-2023,509642487126144,47.26549,-68.49581,0.32448601524557913,Not LSOG,3
ME,2019-2023,509642488126144,47.21127,-68.568,0.23458173694842877,Not LSOG,2
ME,2019-2023,509642489126144,47.21953,-68.76635,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642490126144,47.15255,-68.8232,0.6933818782980402,Not LSOG,3
ME,2019-2023,509642491126144,47.00999,-68.70677,0.7273267374807822,Transitioning LS,4
ME,2019-2023,509642492126144,46.98747,-68.72669,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642493126144,47.07376,-68.87533,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642494126144,47.00511,-68.94493,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642495126144,47.10065,-69.06653,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642496126144,46.98121,-68.88214,0.4565113098243979,LS,6
ME,2019-2023,509642497126144,46.94179,-68.97392,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642498126144,46.81361,-68.8635,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642499126144,46.77695,-68.95245,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642500126144,46.87566,-69.0637,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642501126144,46.80731,-69.14262,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642502126144,46.98189,-69.24086,0.7772362417620239,LS,7
ME,2019-2023,509642503126144,46.73308,-69.1809,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642504126144,46.64052,-69.06755,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642505126144,46.40829,-69.15936,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642506126144,46.65206,-69.23662,0.3008160045392108,Not LSOG,3
ME,2019-2023,509642507126144,46.62009,-69.25164,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642508126144,46.60689,-69.48944,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642509126144,46.52264,-69.36951,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642510126144,46.56787,-69.23178,0.616899151780938,Not LSOG,3
ME,2019-2023,509642511126144,46.50243,-69.17875,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642512126144,46.35016,-69.30619,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642513126144,46.44496,-69.42312,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642514126144,46.38465,-69.49819,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642515126144,46.46888,-69.60767,0.25665733770473287,Not LSOG,2
ME,2019-2023,509642516126144,46.14499,-69.60428,0.37655136224865404,Transitioning LS,4
ME,2019-2023,509642517126144,46.21406,-69.42924,0.276354286363825,Not LSOG,3
ME,2019-2023,509642519126144,46.24338,-69.59812,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642520126144,46.16438,-69.67264,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642521126144,46.26143,-69.78756,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642522126144,46.3148,-69.54612,0.23458173694842877,Not LSOG,2
ME,2019-2023,509642523126144,46.09442,-69.7283,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642524126144,46.01182,-69.61386,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642525126144,45.92388,-69.64079,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642526126144,46.02128,-69.798330000000007,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642527126144,45.963,-69.85366,0.616899151780938,Not LSOG,3
ME,2019-2023,509642528126144,46.0535,-69.95988,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642529126144,45.8953,-69.88728,0.2781616398280879,Not LSOG,3
ME,2019-2023,509642530126144,45.82641,-69.72528,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642531126144,45.71254,-69.84744,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642532126144,45.82038,-69.99844,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642533126144,45.74391,-70.02394,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642534126144,45.839,-70.1523,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642535126144,45.71618,-69.96426,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642536126144,45.67807,-70.08242,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642537126144,45.58115,-69.96186,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642538126144,45.52005,-70.03688,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642539126144,45.61954,-70.13451,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642540126144,45.55245,-70.20073,0.6447355333707196,Not LSOG,2
ME,2019-2023,509642541126144,45.73978,-70.38813,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642542126144,45.47383,-70.28064,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642543126144,45.37149,-70.13441,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642544126144,45.30436,-70.1845,0.7162212459177082,Transitioning LS,4
ME,2019-2023,509642545126144,45.40718,-70.32434,0.7273267374807822,Transitioning LS,4
ME,2019-2023,509642546126144,45.25196,-70.43739,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642547126144,45.42945,-70.51838,0.34900515581462815,Transitioning LS,4
ME,2019-2023,509642548126144,45.30214,-70.31325,0.590634963918016,Not LSOG,2
ME,2019-2023,509642549126144,45.324,-70.36065,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642550126144,45.16218,-70.29936,0.2660250523939226,Transitioning LS,4
ME,2019-2023,509642551126144,45.08834,-70.37138,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642553126144,45.10416,-70.52619,0.21544099060697866,Not LSOG,1
ME,2019-2023,509642554126144,45.21035,-70.66663,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642555126144,44.85558,-70.66316,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642557126144,44.88171,-70.54855,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642559126144,44.90474,-70.73456,0.2548705952953345,Not LSOG,3
ME,2019-2023,509642561126144,44.873132,-70.647853,0.21544099060697866,Not LSOG,1
ME,2019-2023,509642562126144,44.91214,-70.67039,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642563126144,44.65729,-70.77369,0.2781616398280879,Not LSOG,3
ME,2019-2023,509642564126144,44.66366,-70.70668,0.7782695934252377,LS,6
ME,2019-2023,509642565126144,44.6806,-70.88241,0.7273267374807822,Transitioning LS,4
ME,2019-2023,509642566126144,44.76234,-70.81347,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642567126144,44.7584,-70.94845,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642568126144,44.61627,-70.93195,0.2781616398280879,Not LSOG,3
ME,2019-2023,509642569126144,44.52978,-70.81161,0.5638432296525292,Not LSOG,1
ME,2019-2023,509642570126144,44.73726,-71.0085,0.7782695934252377,LS,6
ME,2019-2023,509642571126144,44.52411,-70.98813,0.37655136224865404,Transitioning LS,4
ME,2019-2023,509642572126144,44.45127,-70.99455,0.590634963918016,Not LSOG,2
ME,2019-2023,509642573126144,44.30993,-70.98529,0.693303778831513,Transitioning LS,4
ME,2019-2023,509642574126144,47.17396,-69.04018,0.590634963918016,Not LSOG,2
ME,2019-2023,509642576126144,47.27486,-69.12861,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642577126144,47.1897,-69.19628,0.7181252005844282,Not LSOG,3
ME,2019-2023,509642578126144,46.94999,-69.18779,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642579126144,47.02332,-69.13902,0.24514037403155062,Not LSOG,3
ME,2019-2023,509642580126144,47.12838,-69.23685,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642581126144,47.03883,-69.23779,0.3008160045392108,Not LSOG,3
ME,2019-2023,509642582126144,47.00762,-69.36499,0.18057822853306668,Not LSOG,0
ME,2019-2023,509642583126144,46.82682,-69.31542,0.2770364461111847,Not LSOG,3
ME,2019-2023,509642584126144,46.74131,-69.3956,0.7278440906433652,Transitioning LS,5
ME,2019-2023,509642585126144,46.85419,-69.49032,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642586126144,46.77383,-69.55889,0.1974009304781744,Not LSOG,1
ME,2019-2023,509642587126144,46.69875,-69.44342,0.21544099060697866,Not LSOG,1
ME,2019-2023,509642588126144,46.5475,-69.54962,0.21537891006925972,Not LSOG,2
ME,2019-2023,509642589126144,46.70417,-69.61117,0.23627134681094064,Not LSOG,1
ME,2019-2023,509642590126144,46.64637,-69.66546,0.18057822853306668,Not LSOG,0
