CN,eval_period,LAT,LON,v4_class,v5_class,silc_val,hagan_val
509642174126144,2019-2023,45.61068,-68.7567,Not LSOG,Not LSOG,,1
509642175126144,2019-2023,45.5365,-68.83023,Not LSOG,Not LSOG,,
509642176126144,2019-2023,45.35886,-68.78687,Not LSOG,Not LSOG,,1
509642177126144,2019-2023,45.26752,-68.84901,Transitioning LS,Transitioning LS,,
509642178126144,2019-2023,45.40733,-68.89498,Not LSOG,Not LSOG,,1
509642179126144,2019-2023,45.30455,-68.88495,Not LSOG,Not LSOG,,
509642180126144,2019-2023,45.30931,-69.00697,Not LSOG,Not LSOG,,1
509642181126144,2019-2023,45.14584,-68.94638,Not LSOG,Not LSOG,,2
509642182126144,2019-2023,45.09047,-69.00536,Not LSOG,Not LSOG,,
509642183126144,2019-2023,45.22542,-69.07463,Not LSOG,Not LSOG,,
509642184126144,2019-2023,45.25897,-69.12843,Transitioning LS,Not LSOG,,
509642185126144,2019-2023,45.0987,-69.30976,Not LSOG,Not LSOG,,
509642186126144,2019-2023,44.9374,-69.1312,Transitioning LS,Transitioning LS,,
509642187126144,2019-2023,44.87902,-69.20877,Not LSOG,Not LSOG,,
509642188126144,2019-2023,44.97765,-69.31135,Not LSOG,Not LSOG,,
509642189126144,2019-2023,44.89015,-69.22557,Not LSOG,Not LSOG,,
509642190126144,2019-2023,44.89336,-69.34765,Not LSOG,Not LSOG,,
509642191126144,2019-2023,44.74937,-69.31992,Not LSOG,Not LSOG,,
509642192126144,2019-2023,44.65259,-69.35448,LS,LS,,
509642193126144,2019-2023,45.0069,-69.51714,Not LSOG,Not LSOG,,
509642200126144,2019-2023,44.46972,-69.70766,Transitioning LS,Transitioning LS,,
509642201126144,2019-2023,44.31165,-69.65106,Not LSOG,Not LSOG,,
509642202126144,2019-2023,44.24101,-69.70095,Not LSOG,Not LSOG,,
509642205126144,2019-2023,44.09692,-69.80331,Not LSOG,Not LSOG,,
509642206126144,2019-2023,44.02199,-69.87054,Not LSOG,Not LSOG,,
509642207126144,2019-2023,44.11271,-69.98548,Not LSOG,Not LSOG,,
509642209126144,2019-2023,43.98217,-70.0954,Not LSOG,Not LSOG,,
509642210126144,2019-2023,43.90703,-69.97304,Transitioning LS,Transitioning LS,,
509642212126144,2019-2023,44.03527,-70.05233,Transitioning LS,Transitioning LS,,
509642213126144,2019-2023,43.89498,-70.15922,Not LSOG,Not LSOG,,
509642214126144,2019-2023,43.82845,-70.21128,Transitioning LS,Transitioning LS,,
509642217126144,2019-2023,43.62318,-70.40477,Not LSOG,Not LSOG,,
509642220126144,2019-2023,43.34346,-70.62373,Transitioning LS,Transitioning LS,,
509642221126144,2019-2023,43.27463,-70.67314,Not LSOG,Not LSOG,,
509642222126144,2019-2023,43.21555,-70.61081,Not LSOG,Not LSOG,,
509642223126144,2019-2023,43.19065,-70.70089,Transitioning LS,Transitioning LS,,
509642224126144,2019-2023,47.022,-67.8997,Transitioning LS,Transitioning LS,,1
509642225126144,2019-2023,46.84378,-67.86186,Transitioning LS,Transitioning LS,,
509642226126144,2019-2023,46.95804,-67.93423,Not LSOG,Not LSOG,,3
509642229126144,2019-2023,46.81786,-68.08173,Not LSOG,Not LSOG,,
509642230126144,2019-2023,46.73387,-67.97707,Not LSOG,Not LSOG,,
509642232126144,2019-2023,46.74777,-68.14588,Not LSOG,Not LSOG,,
509642233126144,2019-2023,46.58278,-68.08921,Not LSOG,Not LSOG,,
509642234126144,2019-2023,46.77074,-68.0663,Not LSOG,Not LSOG,,
509642235126144,2019-2023,46.68475,-68.21526,Not LSOG,Not LSOG,,
509642236126144,2019-2023,46.6165,-68.27824,Transitioning LS,Not LSOG,,1
509642237126144,2019-2023,46.50304,-68.12421,Not LSOG,Not LSOG,,1
509642238126144,2019-2023,46.5716,-68.16323,Not LSOG,Not LSOG,1,
509642239126144,2019-2023,46.54581,-68.33313,Not LSOG,Not LSOG,,
509642240126144,2019-2023,46.40012,-68.28823,Not LSOG,Not LSOG,,1
509642241126144,2019-2023,46.47873,-68.40534,Not LSOG,Not LSOG,,
509642242126144,2019-2023,46.39286,-68.48542,Not LSOG,Not LSOG,,1
509642243126144,2019-2023,46.29017,-68.33259,Transitioning LS,Not LSOG,,1
509642244126144,2019-2023,46.23428,-68.39933,Not LSOG,Not LSOG,,1
509642245126144,2019-2023,46.32703,-68.51906,Not LSOG,Not LSOG,,1
509642246126144,2019-2023,46.14671,-68.47632,Transitioning LS,Not LSOG,,2
509642247126144,2019-2023,46.26172,-68.58875,Not LSOG,Not LSOG,,1
509642248126144,2019-2023,46.1944,-68.65395,Not LSOG,Not LSOG,,1
509642249126144,2019-2023,46.10399,-68.52436,Not LSOG,Not LSOG,,1
509642250126144,2019-2023,46.02847,-68.58569,Not LSOG,Not LSOG,,1
509642251126144,2019-2023,46.13315,-68.73202,Not LSOG,Not LSOG,,1
509642252126144,2019-2023,45.969,-68.66199,Not LSOG,Not LSOG,,1
509642253126144,2019-2023,45.89075,-68.70738,Not LSOG,Not LSOG,,1
509642254126144,2019-2023,45.98575,-68.83408,Transitioning LS,Not LSOG,,2
509642255126144,2019-2023,46.04882,-68.77131,Not LSOG,Not LSOG,,1
509642256126144,2019-2023,45.81073,-68.7614,Transitioning LS,Transitioning LS,,1
509642257126144,2019-2023,45.90548,-68.88698,Not LSOG,Not LSOG,,
509642258126144,2019-2023,45.7505,-68.8225,Not LSOG,Not LSOG,,3
509642259126144,2019-2023,45.85004,-68.93975,Transitioning LS,Transitioning LS,,1
509642260126144,2019-2023,45.77428,-69.01119,Not LSOG,Not LSOG,,1
509642261126144,2019-2023,45.7565,-68.95179,LS,LS,,3
509642262126144,2019-2023,45.60854,-68.93729,Not LSOG,Not LSOG,,1
509642263126144,2019-2023,45.70015,-69.05067,Not LSOG,Not LSOG,,1
509642264126144,2019-2023,45.54182,-69.01189,Not LSOG,Not LSOG,,1
509642265126144,2019-2023,45.62444,-69.15111,Not LSOG,Not LSOG,,1
509642266126144,2019-2023,45.58707,-69.20221,Not LSOG,Not LSOG,,1
509642267126144,2019-2023,45.47299,-69.07309,Not LSOG,Not LSOG,,1
509642268126144,2019-2023,45.28316,-69.25412,Not LSOG,Not LSOG,,3
509642269126144,2019-2023,45.50276,-69.22726,Not LSOG,Not LSOG,,1
509642270126144,2019-2023,45.34045,-69.17598,Transitioning LS,Transitioning LS,,1
509642271126144,2019-2023,45.51996,-69.30073,Not LSOG,Not LSOG,,1
509642272126144,2019-2023,45.41257,-69.27837,Not LSOG,Not LSOG,,1
509642273126144,2019-2023,45.37153,-69.35662,Not LSOG,Not LSOG,,1
509642274126144,2019-2023,45.25597,-69.2544,Not LSOG,Not LSOG,,
509642275126144,2019-2023,45.17945,-69.29082,Not LSOG,Not LSOG,,
509642276126144,2019-2023,45.27763,-69.41725,LS,Transitioning LS,,2
509642277126144,2019-2023,45.11954,-69.3846,Transitioning LS,Not LSOG,,
509642278126144,2019-2023,45.23498,-69.49242,Not LSOG,Not LSOG,,3
509642279126144,2019-2023,45.14241,-69.49943,Not LSOG,Not LSOG,,
509642280126144,2019-2023,45.05531,-69.41798,Not LSOG,Not LSOG,,
509642282126144,2019-2023,45.07827,-69.62557,Not LSOG,Not LSOG,,
509642283126144,2019-2023,44.90344,-69.51262,Transitioning LS,Not LSOG,,
509642284126144,2019-2023,45.00711,-69.64585,Not LSOG,Not LSOG,,
509642286126144,2019-2023,45.02929,-69.42343,Not LSOG,Not LSOG,,
509642287126144,2019-2023,44.77651,-69.67994,Not LSOG,Not LSOG,,
509642288126144,2019-2023,44.86515,-69.77111,Transitioning LS,Transitioning LS,,
509642289126144,2019-2023,44.70345,-69.69609,Not LSOG,Not LSOG,,
509642290126144,2019-2023,44.81241,-69.83823,Transitioning LS,Not LSOG,,
509642294126144,2019-2023,44.65454,-69.94899,Not LSOG,Not LSOG,,
509642295126144,2019-2023,44.44814,-69.97718,Not LSOG,Not LSOG,,
509642296126144,2019-2023,44.58862,-70.00058,Not LSOG,Not LSOG,,
509642297126144,2019-2023,44.51859,-70.0525,Not LSOG,Not LSOG,,
509642299126144,2019-2023,44.35539,-69.99907,LS,Transitioning LS,,
509642300126144,2019-2023,44.43576,-70.1141,Not LSOG,Not LSOG,,
509642301126144,2019-2023,44.28997,-70.01021,Transitioning LS,Transitioning LS,,
509642302126144,2019-2023,44.39405,-70.18732,Not LSOG,Not LSOG,,
509642303126144,2019-2023,44.29082,-70.22152,Transitioning LS,Not LSOG,,
509642304126144,2019-2023,44.21095,-70.11499,Not LSOG,Not LSOG,,
509642306126144,2019-2023,44.22578,-70.28043,Not LSOG,Not LSOG,,
509642307126144,2019-2023,44.04445,-70.15552,Not LSOG,Not LSOG,,
509642308126144,2019-2023,44.18396,-70.27684,Not LSOG,Not LSOG,,
509642309126144,2019-2023,44.16024,-70.34481,Not LSOG,Not LSOG,,
509642310126144,2019-2023,44.09586,-70.42465,Not LSOG,Not LSOG,,
509642311126144,2019-2023,43.84462,-70.32301,Transitioning LS,Transitioning LS,,
509642312126144,2019-2023,43.86452,-70.35046,Not LSOG,Not LSOG,,
509642313126144,2019-2023,44.03289,-70.44644,Not LSOG,Not LSOG,,
509642314126144,2019-2023,43.93677,-70.30433,Not LSOG,Not LSOG,,
509642317126144,2019-2023,43.79887,-70.44832,Not LSOG,Not LSOG,,
509642318126144,2019-2023,43.72919,-70.52751,Not LSOG,Not LSOG,,
509642319126144,2019-2023,43.80892,-70.61034,Not LSOG,Not LSOG,,
509642320126144,2019-2023,43.64735,-70.55777,Not LSOG,Not LSOG,,
509642321126144,2019-2023,43.65028,-70.72471,Not LSOG,Not LSOG,,
509642322126144,2019-2023,43.72927,-70.70019,Not LSOG,Not LSOG,,
509642323126144,2019-2023,43.59024,-70.58731,Transitioning LS,Transitioning LS,,
509642324126144,2019-2023,43.50531,-70.66323,Not LSOG,Not LSOG,,
509642325126144,2019-2023,43.71061,-70.81737,Not LSOG,Not LSOG,,
509642326126144,2019-2023,43.43493,-70.7151,Transitioning LS,Not LSOG,,
509642327126144,2019-2023,43.54579,-70.84187,Not LSOG,Not LSOG,,
509642328126144,2019-2023,43.52978,-70.91152,Not LSOG,Not LSOG,,
509642329126144,2019-2023,43.3649,-70.75878,Not LSOG,Not LSOG,,
509642330126144,2019-2023,43.28716,-70.81988,Not LSOG,Not LSOG,,
509642331126144,2019-2023,43.37922,-70.93282,Not LSOG,Not LSOG,,
509642332126144,2019-2023,47.12343,-68.01779,Not LSOG,Not LSOG,,2
509642333126144,2019-2023,47.04074,-68.08214,Not LSOG,Not LSOG,,
509642334126144,2019-2023,47.07187,-68.25152,Not LSOG,Not LSOG,,1
509642335126144,2019-2023,46.9889,-68.13383,Transitioning LS,Transitioning LS,,
509642336126144,2019-2023,46.91348,-68.21075,Transitioning LS,Not LSOG,,
509642337126144,2019-2023,46.8508,-68.2732,Transitioning LS,Transitioning LS,,
509642338126144,2019-2023,46.87133,-68.44309,Not LSOG,Not LSOG,,1
509642339126144,2019-2023,46.70056,-68.39982,LS,LS,,
509642340126144,2019-2023,46.63089,-68.4574,Not LSOG,Not LSOG,,1
509642341126144,2019-2023,46.65395,-68.64062,Not LSOG,Not LSOG,2,2
509642342126144,2019-2023,46.57114,-68.52345,Transitioning LS,Transitioning LS,,1
509642343126144,2019-2023,46.49154,-68.57405,Transitioning LS,Transitioning LS,1,1
509642344126144,2019-2023,46.432,-68.63638,Transitioning LS,Transitioning LS,1,1
509642345126144,2019-2023,46.38415,-68.93598,Not LSOG,Not LSOG,,2
509642347126144,2019-2023,46.33356,-68.83147,Not LSOG,Not LSOG,,1
509642348126144,2019-2023,46.24273,-69.00174,Not LSOG,Not LSOG,,1
509642349126144,2019-2023,46.14397,-68.89571,Transitioning LS,Transitioning LS,,4
509642350126144,2019-2023,46.07537,-68.95256,Not LSOG,Not LSOG,,1
509642351126144,2019-2023,46.01533,-69.00075,Not LSOG,Not LSOG,,1
509642352126144,2019-2023,46.03798,-69.19352,Not LSOG,Not LSOG,,1
509642353126144,2019-2023,45.87333,-69.11964,Transitioning LS,Not LSOG,,1
509642354126144,2019-2023,45.80121,-69.18783,LS,Transitioning LS,,2
509642355126144,2019-2023,45.834844,-69.367412,Not LSOG,Not LSOG,,1
509642356126144,2019-2023,45.72653,-69.24309,Not LSOG,Not LSOG,,1
509642357126144,2019-2023,45.6559,-69.31083,Transitioning LS,Transitioning LS,,1
509642358126144,2019-2023,45.53569,-69.38613,Not LSOG,Not LSOG,,1
509642359126144,2019-2023,45.608795,-69.538179,Not LSOG,Not LSOG,,2
509642360126144,2019-2023,45.39674,-69.49171,Transitioning LS,Transitioning LS,,1
509642361126144,2019-2023,45.37795,-69.5415,Not LSOG,Not LSOG,,2
509642362126144,2019-2023,45.4145,-69.71715,Not LSOG,Not LSOG,,1
509642363126144,2019-2023,45.32253,-69.58801,Transitioning LS,Transitioning LS,,4
509642364126144,2019-2023,45.24978,-69.60052,Not LSOG,Not LSOG,,1
509642365126144,2019-2023,45.16008,-69.7295,Not LSOG,Not LSOG,,1
509642366126144,2019-2023,45.19177,-69.88966,Not LSOG,Not LSOG,,1
509642369126144,2019-2023,44.99126,-70.08135,Not LSOG,Not LSOG,,1
509642371126144,2019-2023,44.82142,-70.00662,Not LSOG,Not LSOG,,
509642373126144,2019-2023,44.76643,-70.19418,Not LSOG,Not LSOG,,
509642374126144,2019-2023,44.60316,-70.17245,Not LSOG,Not LSOG,,
509642375126144,2019-2023,44.55177,-70.23636,Not LSOG,Not LSOG,,
509642376126144,2019-2023,44.57668,-70.41198,Not LSOG,Not LSOG,,
509642377126144,2019-2023,44.45568,-70.27107,Transitioning LS,Not LSOG,,
509642378126144,2019-2023,44.39559,-70.36826,Transitioning LS,Not LSOG,,
509642379126144,2019-2023,44.34538,-70.40581,Not LSOG,Not LSOG,,
509642381126144,2019-2023,44.18285,-70.50684,Not LSOG,Not LSOG,,
509642382126144,2019-2023,44.09506,-70.57712,Not LSOG,Not LSOG,,
509642383126144,2019-2023,44.15608,-70.70581,Transitioning LS,Transitioning LS,,
509642384126144,2019-2023,44.03985,-70.6403,LS,Transitioning LS,,
509642385126144,2019-2023,43.95661,-70.66054,Not LSOG,Not LSOG,,
509642386126144,2019-2023,43.90212,-70.74017,Not LSOG,Not LSOG,,
509642387126144,2019-2023,43.91643,-70.91001,Not LSOG,Not LSOG,,
509642388126144,2019-2023,43.75499,-70.82077,LS,LS,,
509642390126144,2019-2023,43.60995,-70.93634,LS,LS,,
509642391126144,2019-2023,47.30131,-68.25556,Not LSOG,Not LSOG,,
509642392126144,2019-2023,47.20893,-68.13661,Not LSOG,Not LSOG,,
509642393126144,2019-2023,46.93604,-68.158,Not LSOG,Not LSOG,,
509642396126144,2019-2023,47.07815,-68.43281,Not LSOG,Not LSOG,,1
509642397126144,2019-2023,47.00281,-68.32146,Not LSOG,Not LSOG,,1
509642398126144,2019-2023,46.93648,-68.38852,Not LSOG,Not LSOG,,1
509642399126144,2019-2023,47.03375,-68.4753,Transitioning LS,Not LSOG,,1
509642400126144,2019-2023,47.13247,-68.62846,Transitioning LS,Not LSOG,,
509642401126144,2019-2023,46.98475,-68.56301,Not LSOG,Not LSOG,,1
509642402126144,2019-2023,46.89571,-68.64395,Not LSOG,Not LSOG,,2
509642404126144,2019-2023,46.67247,-68.58681,Not LSOG,Not LSOG,,1
509642405126144,2019-2023,46.81758,-68.70829,Not LSOG,Not LSOG,1,1
509642406126144,2019-2023,46.91839,-68.81493,Not LSOG,Not LSOG,,1
509642407126144,2019-2023,46.7762,-68.7377,Not LSOG,Not LSOG,,1
509642408126144,2019-2023,46.78433,-68.83443,Not LSOG,Not LSOG,,4
509642409126144,2019-2023,46.67914,-68.70853,Transitioning LS,Not LSOG,,1
509642410126144,2019-2023,46.5179,-68.77071,Not LSOG,Not LSOG,,1
509642411126144,2019-2023,46.59575,-68.87192,Not LSOG,Not LSOG,1,1
509642412126144,2019-2023,46.70687,-69.00405,Not LSOG,Not LSOG,,1
509642413126144,2019-2023,46.53893,-68.95357,Not LSOG,Not LSOG,1,1
509642414126144,2019-2023,46.46835,-69.00275,Transitioning LS,Not LSOG,,1
509642415126144,2019-2023,46.3844,-68.88022,Not LSOG,Not LSOG,,1
509642416126144,2019-2023,46.4982,-68.93607,Not LSOG,Not LSOG,1,1
509642417126144,2019-2023,46.40589,-69.05846,Not LSOG,Not LSOG,,1
509642418126144,2019-2023,46.44025,-69.24455,Not LSOG,Not LSOG,,1
509642419126144,2019-2023,46.3331,-69.12721,Not LSOG,Not LSOG,1,1
509642420126144,2019-2023,46.26266,-69.19094,Not LSOG,Not LSOG,,1
509642421126144,2019-2023,46.16035,-69.0679,LS,LS,,2
509642422126144,2019-2023,46.10584,-69.11782,Not LSOG,Not LSOG,,1
509642423126144,2019-2023,46.16743,-69.43229,Not LSOG,Not LSOG,,1
509642424126144,2019-2023,46.2895,-69.24199,Not LSOG,Not LSOG,,2
509642425126144,2019-2023,46.31191,-69.36544,Transitioning LS,Transitioning LS,,2
509642426126144,2019-2023,46.11802,-69.30708,Not LSOG,Not LSOG,,1
509642427126144,2019-2023,46.05301,-69.3699,Transitioning LS,Not LSOG,,2
509642428126144,2019-2023,45.95068,-69.24463,Not LSOG,Not LSOG,,1
509642430126144,2019-2023,45.99335,-69.46348,Not LSOG,Not LSOG,,1
509642431126144,2019-2023,46.07783,-69.55849,Not LSOG,Not LSOG,,1
509642432126144,2019-2023,45.92666,-69.46837,Not LSOG,Not LSOG,,1
509642433126144,2019-2023,45.84281,-69.54525,Not LSOG,Not LSOG,,1
509642434126144,2019-2023,45.74918,-69.39915,Not LSOG,Not LSOG,,1
509642435126144,2019-2023,45.70227,-69.4735,Not LSOG,Not LSOG,,1
509642436126144,2019-2023,45.77118,-69.59881,Transitioning LS,Transitioning LS,,3
509642437126144,2019-2023,45.86939,-69.72761,Not LSOG,Not LSOG,,1
509642438126144,2019-2023,45.70618,-69.67177,Not LSOG,Not LSOG,,1
509642439126144,2019-2023,45.64326,-69.75657,Not LSOG,Not LSOG,,1
509642440126144,2019-2023,45.542099,-69.598127,Not LSOG,Not LSOG,,1
509642441126144,2019-2023,45.49564,-69.66084,Transitioning LS,Transitioning LS,,1
509642442126144,2019-2023,45.56468,-69.77216,Not LSOG,Not LSOG,,1
509642443126144,2019-2023,45.65625,-69.89377,Not LSOG,Not LSOG,,1
509642444126144,2019-2023,45.489507,-69.835638,Not LSOG,Not LSOG,,2
509642445126144,2019-2023,45.41774,-69.89531,Not LSOG,Not LSOG,,1
509642446126144,2019-2023,45.34155,-69.73649,Not LSOG,Not LSOG,,1
509642447126144,2019-2023,45.27172,-69.84795,Not LSOG,Not LSOG,,2
509642448126144,2019-2023,45.35295,-69.94923,Not LSOG,Not LSOG,,2
509642449126144,2019-2023,45.44847,-70.07944,Not LSOG,Not LSOG,,1
509642451126144,2019-2023,45.20769,-70.06942,Not LSOG,Not LSOG,,2
509642452126144,2019-2023,45.12563,-69.9471,Not LSOG,Not LSOG,,3
509642453126144,2019-2023,45.05375,-70.01802,Not LSOG,Not LSOG,,1
509642454126144,2019-2023,45.13094,-70.12514,Not LSOG,Not LSOG,,2
509642455126144,2019-2023,45.22663,-70.2544,Not LSOG,Not LSOG,,1
509642456126144,2019-2023,45.08327,-70.1799,Not LSOG,Not LSOG,,2
509642457126144,2019-2023,44.94159,-70.34794,Not LSOG,Not LSOG,,1
509642458126144,2019-2023,44.9116,-70.12261,Not LSOG,Not LSOG,,
509642459126144,2019-2023,44.68945,-70.24505,Not LSOG,Not LSOG,,
509642460126144,2019-2023,44.73544,-70.52928,Transitioning LS,Transitioning LS,,1
509642461126144,2019-2023,45.02173,-70.29526,LS,Transitioning LS,,1
509642462126144,2019-2023,45.11822,-70.45211,Not LSOG,Not LSOG,,1
509642463126144,2019-2023,44.85752,-70.3763,Not LSOG,Not LSOG,,
509642464126144,2019-2023,44.80971,-70.41845,Not LSOG,Not LSOG,,
509642465126144,2019-2023,44.64276,-70.29702,Not LSOG,Not LSOG,,
509642466126144,2019-2023,44.95182,-70.24935,Not LSOG,Not LSOG,,1
509642467126144,2019-2023,44.72886,-70.4873,Not LSOG,Not LSOG,,
509642468126144,2019-2023,44.8059,-70.59916,Not LSOG,Not LSOG,,1
509642469126144,2019-2023,44.64429,-70.5331,Not LSOG,Not LSOG,,
509642470126144,2019-2023,44.5782,-70.58568,Not LSOG,Not LSOG,,
509642471126144,2019-2023,44.47701,-70.46535,Transitioning LS,Not LSOG,,
509642472126144,2019-2023,44.41243,-70.52797,Not LSOG,Not LSOG,,
509642474126144,2019-2023,44.58306,-70.75826,Not LSOG,Not LSOG,,
509642475126144,2019-2023,44.43861,-70.70176,Not LSOG,Not LSOG,,
509642476126144,2019-2023,44.36171,-70.74604,Not LSOG,Not LSOG,,
509642478126144,2019-2023,44.19921,-70.68856,Transitioning LS,Transitioning LS,,
509642479126144,2019-2023,44.28933,-70.80872,Not LSOG,Not LSOG,,2
509642480126144,2019-2023,44.38255,-70.92356,Transitioning LS,Transitioning LS,,
509642481126144,2019-2023,44.23523,-70.85192,Not LSOG,Not LSOG,,
509642482126144,2019-2023,44.14712,-70.91165,Not LSOG,Not LSOG,,
509642483126144,2019-2023,44.06689,-70.82662,Transitioning LS,Transitioning LS,,
509642484126144,2019-2023,43.98435,-70.8458,Not LSOG,Not LSOG,,
509642486126144,2019-2023,43.85099,-70.96729,Transitioning LS,Transitioning LS,,
509642487126144,2019-2023,47.26549,-68.49581,Transitioning LS,Not LSOG,,
509642488126144,2019-2023,47.21127,-68.568,Not LSOG,Not LSOG,,
509642489126144,2019-2023,47.21953,-68.76635,Not LSOG,Not LSOG,,1
509642490126144,2019-2023,47.15255,-68.8232,Not LSOG,Not LSOG,,3
509642491126144,2019-2023,47.00999,-68.70677,Not LSOG,Not LSOG,,1
509642492126144,2019-2023,46.98747,-68.72669,Not LSOG,Not LSOG,,1
509642493126144,2019-2023,47.07376,-68.87533,Not LSOG,Not LSOG,,1
509642494126144,2019-2023,47.00511,-68.94493,Not LSOG,Not LSOG,,2
509642495126144,2019-2023,47.10065,-69.06653,Not LSOG,Not LSOG,,2
509642496126144,2019-2023,46.98121,-68.88214,LS,LS,,1
509642497126144,2019-2023,46.94179,-68.97392,Not LSOG,Not LSOG,,1
509642498126144,2019-2023,46.81361,-68.8635,Not LSOG,Not LSOG,,1
509642499126144,2019-2023,46.77695,-68.95245,Not LSOG,Not LSOG,,2
509642500126144,2019-2023,46.87566,-69.0637,Not LSOG,Not LSOG,,1
509642501126144,2019-2023,46.80731,-69.14262,Not LSOG,Not LSOG,,1
509642502126144,2019-2023,46.98189,-69.24086,LS,LS,,3
509642503126144,2019-2023,46.73308,-69.1809,Not LSOG,Not LSOG,,1
509642504126144,2019-2023,46.64052,-69.06755,Not LSOG,Not LSOG,,1
509642505126144,2019-2023,46.40829,-69.15936,Not LSOG,Not LSOG,1,1
509642506126144,2019-2023,46.65206,-69.23662,Transitioning LS,Transitioning LS,,1
509642507126144,2019-2023,46.62009,-69.25164,Not LSOG,Not LSOG,,1
509642508126144,2019-2023,46.60689,-69.48944,Not LSOG,Not LSOG,,1
509642509126144,2019-2023,46.52264,-69.36951,Not LSOG,Not LSOG,,1
509642510126144,2019-2023,46.56787,-69.23178,Not LSOG,Not LSOG,,1
509642511126144,2019-2023,46.50243,-69.17875,Not LSOG,Not LSOG,,1
509642512126144,2019-2023,46.35016,-69.30619,Not LSOG,Not LSOG,1,1
509642513126144,2019-2023,46.44496,-69.42312,Not LSOG,Not LSOG,1,1
509642514126144,2019-2023,46.38465,-69.49819,Not LSOG,Not LSOG,1,1
509642515126144,2019-2023,46.46888,-69.60767,Transitioning LS,Not LSOG,,2
509642516126144,2019-2023,46.14499,-69.60428,LS,Transitioning LS,,1
509642517126144,2019-2023,46.21406,-69.42924,Transitioning LS,Not LSOG,1,1
509642519126144,2019-2023,46.24338,-69.59812,Not LSOG,Not LSOG,1,1
509642520126144,2019-2023,46.16438,-69.67264,Not LSOG,Not LSOG,1,1
509642521126144,2019-2023,46.26143,-69.78756,Not LSOG,Not LSOG,,1
509642522126144,2019-2023,46.3148,-69.54612,Not LSOG,Not LSOG,1,1
509642523126144,2019-2023,46.09442,-69.7283,Not LSOG,Not LSOG,1,1
509642524126144,2019-2023,46.01182,-69.61386,Not LSOG,Not LSOG,,1
509642525126144,2019-2023,45.92388,-69.64079,Not LSOG,Not LSOG,,2
509642526126144,2019-2023,46.02128,-69.79833,Not LSOG,Not LSOG,,1
509642527126144,2019-2023,45.963,-69.85366,Not LSOG,Not LSOG,,2
509642528126144,2019-2023,46.0535,-69.95988,Not LSOG,Not LSOG,,1
509642529126144,2019-2023,45.8953,-69.88728,Not LSOG,Not LSOG,,
509642530126144,2019-2023,45.82641,-69.72528,Not LSOG,Not LSOG,,1
509642531126144,2019-2023,45.71254,-69.84744,Not LSOG,Not LSOG,,1
509642532126144,2019-2023,45.82038,-69.99844,Not LSOG,Not LSOG,,1
509642533126144,2019-2023,45.74391,-70.02394,Not LSOG,Not LSOG,,1
509642534126144,2019-2023,45.839,-70.1523,Not LSOG,Not LSOG,,1
509642535126144,2019-2023,45.71618,-69.96426,Not LSOG,Not LSOG,,1
509642536126144,2019-2023,45.67807,-70.08242,Not LSOG,Not LSOG,,1
509642537126144,2019-2023,45.58115,-69.96186,Not LSOG,Not LSOG,,1
509642538126144,2019-2023,45.52005,-70.03688,Not LSOG,Not LSOG,,1
509642539126144,2019-2023,45.61954,-70.13451,Not LSOG,Not LSOG,,1
509642540126144,2019-2023,45.55245,-70.20073,Not LSOG,Not LSOG,,1
509642541126144,2019-2023,45.73978,-70.38813,Not LSOG,Not LSOG,,
509642542126144,2019-2023,45.47383,-70.28064,Not LSOG,Not LSOG,,1
509642543126144,2019-2023,45.37149,-70.13441,Not LSOG,Not LSOG,,1
509642544126144,2019-2023,45.30436,-70.1845,Transitioning LS,Transitioning LS,,1
509642545126144,2019-2023,45.40718,-70.32434,Transitioning LS,Transitioning LS,,2
