state,eval_period,eval_year,CN,INVYR,LAT,LON,STDAGE,ba_total,ba_large,sd_dia,max_dia,snag_tpa,snag_thresh_1,snag_thresh_2,s_ba_large_v4,s_maturity_v4,s_structure_v4,s_canopy_v4,s_deadwood_v4,v4_total,v4_class,potapov_rh95,ornl_p_nonforest,ornl_p_allforest,ornl_p_other,ornl_p_mature,ornl_p_oldgrowth,s_canopy_height,v5_total,v5_class,v5b_class
ME,2014-2018,2016,171137592020004,2014,43.50531,-70.66323,50,41.57222354828136,0,2.8961642744481186,17.6,0,30,54,0,0,0,0,0,0,Not LSOG,19,1,99,26,72,1,1,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137593020004,2014,43.71061,-70.81737,25,34.73196008038308,0,0.8137157887110917,7.9,0,30,54,0,0,0,0,0,0,Not LSOG,19,0,100,19,77,4,1,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137594020004,2014,43.43493,-70.7151,52,126.89605415473343,0,3.529317176117556,17.6,30.09023,30,54,0,0,1,2,1,4,Transitioning LS,13,0,100,25,74,1,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137595020004,2014,43.54579,-70.84187,57,98.19236637904932,0,1.9998294464127453,19.9,6.018046,30,54,0,0,0,1,0,1,Not LSOG,17,9,91,65,26,0,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137596020004,2014,43.52978,-70.91152,63,83.6848654108902,0,2.858143990786025,11.9,18.054138000000002,30,54,0,0,0,1,0,1,Not LSOG,3,46,54,47,7,0,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137597020004,2014,43.3649,-70.75878,100,75.91747079414267,0,2.9747995609009235,14.7,18.054138000000002,30,54,0,1,0,0,0,1,Not LSOG,21,0,100,18,81,1,1,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137598020004,2014,43.28716,-70.81988,55,81.97533400523687,0,2.5256403979737034,15.5,12.036092,30,54,0,0,0,1,0,1,Not LSOG,20,2,98,18,80,0,1,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137599020004,2014,45.54182,-69.01189,35,26.858891798931598,0,1.0990814917588219,6.8,0,30,54,0,0,0,0,0,0,Not LSOG,22,0,100,86,14,0,1,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137600020004,2014,45.62444,-69.15111,46,134.98794033856993,15.172164978129,1.7424258745639598,21.5,72.21655200000001,30,54,0,0,0,2,2,4,Transitioning LS,15,0,100,52,46,2,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137601020004,2014,45.58707,-69.20221,25,45.85263899363748,0,0.8541090949812734,8.9,30.09023,30,54,0,0,0,0,1,1,Not LSOG,7,0,100,56,42,2,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137602020004,2014,45.47299,-69.07309,52,132.24534321494735,15.741962239395237,2.5627552487187035,21.9,12.036092,30,54,0,0,0,2,0,2,Not LSOG,13,0,100,79,21,0,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137603020004,2014,45.28316,-69.25412,70,105.5388316124358,0,3.442467016079225,14,48.144368,30,54,0,0,1,1,1,3,Not LSOG,21,0,100,58,41,1,1,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137604020004,2014,45.50276,-69.22726,35,66.03276568441967,0,2.7196854439574416,13.9,12.036092,30,54,0,0,0,0,0,0,Not LSOG,18,0,100,59,41,0,1,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137605020004,2014,45.34045,-69.17598,98,140.78826342959724,32.4055781133732,5.686955075403421,23.1,42.126322,30,54,0,1,1,2,1,5,Transitioning LS,9,2,98,68,27,3,0,5,Transitioning LS,Transitioning LS
ME,2014-2018,2016,171137606020004,2014,45.51996,-69.30073,35,125.62877510447616,0,1.1779977918529048,8.9,12.036092,30,54,0,0,0,2,0,2,Not LSOG,19,0,100,57,43,0,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137607020004,2014,45.41257,-69.27837,40,124.11063690602435,0,1.8316710706126729,10.5,0,30,54,0,0,0,2,0,2,Not LSOG,11,44,56,47,5,4,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137608020004,2014,45.37153,-69.35662,55,96.99413753369916,0,1.8312092209758624,12.4,0,30,54,0,0,0,1,0,1,Not LSOG,17,0,100,51,49,0,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137609020004,2014,45.25597,-69.2544,35,95.65289225247744,0,1.7954264486155962,17.6,24.072184,30,54,0,0,0,1,0,1,Not LSOG,15,2,98,37,56,5,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137610020004,2014,45.17945,-69.29082,60,39.333142939426196,0,1.9138822758274272,9.2,54.162414,30,54,0,0,0,0,2,2,Not LSOG,12,7,93,65,28,0,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137611020004,2014,45.27763,-69.41725,104,228.87275909778828,71.29982100668435,4.711214946650871,35.5,36.108276000000004,30,54,1,1,1,2,1,6,LS,14,0,100,34,56,10,0,6,Transitioning LS,LS
ME,2014-2018,2016,171137612020004,2014,45.23498,-69.49242,31,63.25919328805236,0,1.4359325780084822,8.9,12.036092,30,54,0,0,0,0,0,0,Not LSOG,15,0,100,36,63,1,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137613020004,2014,45.14241,-69.49943,58,87.32244013543836,0,3.673710942907511,15.3,0,30,54,0,0,1,1,0,2,Not LSOG,15,1,99,35,60,4,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137615020004,2014,46.26196,-67.99806,93,113.02231568620428,0,3.8915367203586215,18.6,18.054138000000002,30,54,0,1,1,1,0,3,Not LSOG,19,1,99,78,21,0,1,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137616020004,2014,45.99459,-67.84537,40,58.62216085341624,0,2.287008505920417,10.4,0,30,54,0,0,0,0,0,0,Not LSOG,17,0,100,40,54,6,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137618020004,2014,46.03014,-67.99657,50,121.10337119619827,0,2.329947099920475,16.9,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,8,0,100,46,50,4,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137619020004,2014,45.96682,-68.04375,94,116.72543778972263,0,2.707865565642809,11.9,18.054138000000002,30,54,0,1,0,1,0,2,Not LSOG,15,4,96,87,9,0,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137620020004,2014,46.0537,-68.17363,76,156.36833073221436,0,3.0231051984871087,18.4,30.09023,30,54,0,0,1,2,1,4,Transitioning LS,19,2,98,87,11,0,1,5,Transitioning LS,Transitioning LS
ME,2014-2018,2016,171137621020004,2014,45.86872,-68.17836,32,69.87685380079968,0,1.4692109480701863,15.4,6.018046,30,54,0,0,0,0,0,0,Not LSOG,4,0,100,36,46,18,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137622020004,2014,45.79221,-67.99894,31,83.78514313767828,0,1.8193575510673459,11.8,30.09023,30,54,0,0,0,1,1,2,Not LSOG,17,1,99,41,50,8,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137623020004,2014,45.73761,-68.05742,125,168.49111700071114,0,2.7416969628904475,15.7,18.054138000000002,30,54,0,2,0,2,0,4,Transitioning LS,18,0,100,46,47,7,1,5,Transitioning LS,Transitioning LS
ME,2014-2018,2016,171137624020004,2014,45.81336,-68.16958,75,0,0,0,0,0,30,54,0,0,0,0,0,0,Not LSOG,12,0,100,44,17,39,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137625020004,2014,45.73563,-68.22397,19,166.08822221669365,0,1.5572544082953081,7.7,0,30,54,0,0,0,2,0,2,Not LSOG,22,2,98,81,16,1,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137626020004,2014,45.84593,-68.3317,73,87.69193129815407,0,1.6934991535781763,11,12.036092,30,54,0,0,0,1,0,1,Not LSOG,18,0,100,72,26,2,1,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137627020004,2014,44.3315,-69.12525,109,48.1721811726582,32.73905392987464,6.867931090436428,23.5,6.018046,30,54,0,1,2,0,0,3,Not LSOG,21,3,97,41,54,2,1,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137628020004,2014,44.42173,-69.13169,53,151.84150593040368,0,2.2757878889522067,13.2,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,NA,100,0,0,0,0,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137630020004,2014,44.12427,-69.16975,56,56.638789893038876,0,2.809079984735048,10.6,54.162414,30,54,0,0,0,0,2,2,Not LSOG,20,1,99,38,60,1,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137631020004,2014,44.07625,-69.0576,91,133.75838280465646,0,3.37239661941043,19.6,30.09023,30,54,0,1,1,2,1,5,Transitioning LS,21,10,90,46,44,0,1,6,Transitioning LS,LS
ME,2014-2018,2016,171137633020004,2014,44.10074,-69.2383,65,162.479198881521,0,2.758543904287058,16.2,36.108276000000004,30,54,0,0,0,2,1,3,Not LSOG,5,64,36,22,13,1,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137634020004,2014,44.05677,-69.23601,50,106.80995639699027,0,1.4571079140373886,10.9,48.144368,30,54,0,0,0,1,1,2,Not LSOG,19,5,95,45,49,1,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137635020004,2014,43.98818,-69.51656,40,61.35564916361124,0,1.959378981216681,13.8,0,30,54,0,0,0,0,0,0,Not LSOG,15,2,98,36,54,8,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137636020004,2014,44.92615,-67.77464,88,135.06073010202923,0,3.4768173414158,18.1,0,30,54,0,1,1,2,0,4,Transitioning LS,5,0,100,58,39,3,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137637020004,2014,45.01112,-67.91339,73,71.57807436896532,0,2.0913259505164845,10.3,6.018046,30,54,0,0,0,0,0,0,Not LSOG,6,0,100,43,50,7,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137638020004,2014,46.55121,-67.79527,24,47.011884520982036,0,0.9985895665632499,9.5,0,30,54,0,0,0,0,0,0,Not LSOG,8,0,100,65,35,0,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137641020004,2014,46.21535,-67.98039,25,30.15668000302092,0,0.5796620580226074,5.4,0,30,54,0,0,0,0,0,0,Not LSOG,15,2,98,55,5,38,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137642020004,2014,46.48788,-67.9661,58,51.05508483306024,0,1.6012831452235028,7.6,12.036092,30,54,0,0,0,0,0,0,Not LSOG,3,0,100,83,16,1,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137643020004,2014,46.36405,-67.86238,20,73.64950133740668,0,1.242445487437998,9.4,0,30,54,0,0,0,0,0,0,Not LSOG,17,0,100,47,50,3,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137644020004,2014,46.35211,-68.12046,23,109.21570549274809,0,1.4715512899114238,7,0,30,54,0,0,0,1,0,1,Not LSOG,11,0,100,47,48,5,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137645020004,2014,46.1907,-68.04927,83,60.859064195692554,0,3.1054012773778936,16,12.036092,30,54,0,1,1,0,0,2,Not LSOG,0,0,100,63,35,2,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137646020004,2014,46.12074,-68.11501,34,188.6646022299241,13.1289691536,2.53088035286049,20,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,0,1,99,78,21,0,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137647020004,2014,46.26756,-68.33864,37,126.72785910621131,0,1.258488750811917,7.7,0,30,54,0,0,0,2,0,2,Not LSOG,6,0,100,43,50,7,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137648020004,2014,46.14429,-68.16435,74,85.30690081418244,0,2.394195328981333,11.3,18.054138000000002,30,54,0,0,0,1,0,1,Not LSOG,16,0,100,47,51,2,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137649020004,2014,45.75766,-67.83538,59,129.17003908331662,0,2.853238155401475,14.1,12.036092,30,54,0,0,0,2,0,2,Not LSOG,18,4,96,85,11,0,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137650020004,2014,45.84685,-67.92282,73,99.75614612463539,0,2.473749997488663,12.3,0,30,54,0,0,0,1,0,1,Not LSOG,18,2,98,66,32,0,1,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137651020004,2014,45.72897,-67.83048,38,89.868389912925835,0,2.190846718412993,9.9,24.072184,30,54,0,0,0,1,0,1,Not LSOG,15,0,100,44,50,6,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137652020004,2014,45.6946,-67.85877,22,27.826989257612876,0,0.8811439449730191,6.3,18.054138000000002,30,54,0,0,0,0,0,0,Not LSOG,16,0,100,40,54,6,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137655020004,2014,45.53197,-67.9556,77,101.122517396025,0,1.6740382533400027,12.3,114.342874,30,54,0,0,0,1,2,3,Not LSOG,16,0,100,56,40,4,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137656020004,2014,45.49019,-68.06919,65,88.68039051121991,0,2.7384609257384,11.6,6.018046,30,54,0,0,0,1,0,1,Not LSOG,16,0,100,48,44,8,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137657020004,2014,44.86221,-68.47808,55,99.51189929292492,0,2.896982060693491,13.4,6.018046,30,54,0,0,0,1,0,1,Not LSOG,15,0,100,57,42,1,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137658020004,2014,44.54882,-68.47232,71,83.54166183300744,0,3.0660312149667104,16.5,18.054138000000002,30,54,0,0,1,1,0,2,Not LSOG,13,1,99,21,76,2,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137659020004,2014,44.68255,-68.73187,68,88.83815445052092,15.455750711846758,2.99196319328965,21.7,12.036092,30,54,0,0,0,1,0,1,Not LSOG,18,0,100,37,60,3,1,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137660020004,2014,44.39909,-68.57862,100,99.56285215185672,28.268311708844998,4.099005268651969,21,36.108276000000004,30,54,0,1,1,1,1,4,Transitioning LS,12,2,98,30,55,13,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137662020004,2014,44.46481,-69.15438,38,60.49170210713904,0,2.764683697691439,14.5,0,30,54,0,0,0,0,0,0,Not LSOG,23,3,97,67,30,0,1,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137663020004,2014,44.61915,-69.23531,60,49.70454106301676,0,2.543639752544423,12.4,12.036092,30,54,0,0,0,0,0,0,Not LSOG,19,2,98,37,60,1,1,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137664020004,2014,44.55956,-69.2493,38,88.0592126429646,13.39286143358736,4.046247891476056,20.2,42.126322,30,54,0,0,1,1,1,3,Not LSOG,17,0,100,30,66,4,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137665020004,2014,44.27866,-69.28741,30,33.70040782079832,0,1.6816518588004927,14.4,0,30,54,0,0,0,0,0,0,Not LSOG,17,0,100,32,65,3,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137666020004,2014,44.38044,-69.36018,81,122.52637845560447,0,4.234032900210093,17.1,24.072184,30,54,0,1,1,2,0,4,Transitioning LS,14,19,81,40,41,0,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137667020004,2014,44.37813,-69.59376,58,140.10391698995807,0,2.733143592808115,14,36.108276000000004,30,54,0,0,0,2,1,3,Not LSOG,6,2,98,46,51,1,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137669020004,2014,44.11048,-69.42583,92,127.66453815661127,31.641143884404837,5.456761258235036,22.4,12.036092,30,54,0,1,1,2,0,4,Transitioning LS,NA,100,0,0,0,0,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137670020004,2014,44.05184,-69.46112,70,136.63696900230252,0,3.3731453973393983,17.6,18.054138000000002,30,54,0,0,1,2,0,3,Not LSOG,22,2,98,43,54,1,1,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137671020004,2014,44.1483,-69.59167,68,168.16050354136357,0,2.00730879726995,15,6.018046,30,54,0,0,0,2,0,2,Not LSOG,3,3,97,52,45,0,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137672020004,2014,43.99969,-69.69451,91,218.28445539572482,33.86814527708424,4.762099798885131,23.5,48.144368,30,54,0,1,1,2,1,5,Transitioning LS,16,10,90,47,43,0,0,5,Transitioning LS,Transitioning LS
ME,2014-2018,2016,171137673020004,2014,44.02442,-69.63737,82,176.37981163878888,0,2.974505848430237,19.9,54.162414,30,54,0,1,0,2,2,5,Transitioning LS,5,2,98,42,55,1,0,5,Transitioning LS,Transitioning LS
ME,2014-2018,2016,171137675020004,2014,43.93328,-69.76058,57,148.73261340805703,0,1.9009857839429414,13.1,12.036092,30,54,0,0,0,2,0,2,Not LSOG,19,1,99,33,63,3,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137676020004,2014,43.8629,-69.78851,87,73.25706930955235,0,3.2292035546578717,17.3,18.054138000000002,30,54,0,1,1,0,0,2,Not LSOG,18,1,99,35,62,2,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137677020004,2014,43.9567,-69.94797,67,142.23874123465595,0,2.78251351268979,17.1,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,18,2,98,38,58,2,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137678020004,2014,43.74487,-69.86716,94,172.72514403166355,15.031356783956637,4.081972017657757,21.4,72.21655200000001,30,54,0,1,1,2,2,6,LS,17,NA,NA,NA,NA,NA,0,6,Transitioning LS,LS
ME,2014-2018,2016,171137680020004,2014,45.60044,-68.18605,126,232.6991535466574,0,2.798491501358664,16.5,60.18046,30,54,0,2,0,2,2,6,LS,16,1,99,78,19,2,0,6,Transitioning LS,LS
ME,2014-2018,2016,171137681020004,2014,45.52283,-68.23083,120,74.37264613911252,0,3.793168353831845,19.9,6.018046,30,54,0,2,1,0,0,3,Not LSOG,12,0,100,49,36,15,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137682020004,2014,45.59761,-68.3375,38,93.55246369324884,0,1.9711514388728602,14.4,12.036092,30,54,0,0,0,1,0,1,Not LSOG,19,0,100,64,34,2,1,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137683020004,2014,45.54666,-68.39389,42,148.4881255829574,0,1.577219781803345,9.5,12.036092,30,54,0,0,0,2,0,2,Not LSOG,10,0,100,37,55,8,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137684020004,2014,45.63625,-68.52776,100,104.54637584561075,0,3.939644045230083,14.1,30.09023,30,54,0,1,1,1,1,4,Transitioning LS,17,0,100,43,48,9,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137685020004,2014,45.47432,-68.47343,65,153.49920835769134,0,1.6623369327675428,19,12.036092,30,54,0,0,0,2,0,2,Not LSOG,17,0,100,60,36,4,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137686020004,2014,45.37931,-68.39461,83,149.5831493709727,0,1.6323137854797043,12.3,18.054138000000002,30,54,0,1,0,2,0,3,Not LSOG,12,0,100,53,42,5,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137687020004,2014,45.31279,-68.43383,43,117.6207910994736,0,1.5389561255273865,9.4,12.036092,30,54,0,0,0,1,0,1,Not LSOG,12,0,100,62,32,6,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137689020004,2014,45.33956,-68.58089,94,224.07003504393478,125.5549578097075,6.9630326888175045,27.8,66.198506,30,54,2,1,2,2,2,9,OG,NA,0,100,46,52,2,0,9,OG,OG
ME,2014-2018,2016,171137690020004,2014,45.50029,-68.6491,87,86.58650970456875,0,2.8095253628382766,17.5,12.036092,30,54,0,1,0,1,0,2,Not LSOG,22,NA,NA,NA,NA,NA,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137691020004,2014,45.30151,-67.81397,96,199.561289039829,0,2.195821115937441,14.5,6.018046,30,54,0,1,0,2,0,3,Not LSOG,4,0,100,71,27,2,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137695020004,2014,45.615083,-67.768481,68,119.2206809243088,0,2.123419707853743,13.2,6.018046,30,54,0,0,0,1,0,1,Not LSOG,17,4,96,91,5,0,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137696020004,2014,47.01647,-69.56853,30,122.4113119742761,0,1.0795295272019731,8.6,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,4,0,100,55,43,2,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137697020004,2014,46.98444,-69.61657,100,141.87540179070683,18.591933218412958,3.8567405054796087,23.8,18.054138000000002,30,54,0,1,1,2,0,4,Transitioning LS,13,0,100,44,55,1,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137698020004,2014,46.91904,-69.60625,3,103.92259984610364,0,4.016799921583645,15.4,24.072184,30,54,0,0,1,1,0,2,Not LSOG,10,20,80,70,9,1,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137699020004,2014,46.88847,-69.65114,35,124.68453395370732,0,1.399048856223079,9.6,0,30,54,0,0,0,2,0,2,Not LSOG,5,0,100,72,28,0,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137700020004,2014,46.79398,-69.7389,86,145.4610022070965,0,2.3785643100244656,17.3,0,30,54,0,1,0,2,0,3,Not LSOG,15,0,100,85,15,0,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137701020004,2014,46.73312,-69.82278,30,67.12050590348292,0,1.7597419779132175,9.8,0,30,54,0,0,0,0,0,0,Not LSOG,17,0,100,74,24,2,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137702020004,2014,46.63551,-69.85749,30,127.07001056953403,0,1.3034687421731663,12,0,30,54,0,0,0,2,0,2,Not LSOG,16,0,100,68,31,1,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137703020004,2014,46.58196,-69.91342,66,68.88686673482532,0,2.9463852865696007,13.4,36.108276000000004,30,54,0,0,0,0,1,1,Not LSOG,11,0,100,68,30,2,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137704020004,2014,46.55786,-69.90897,31,153.67005907552908,0,1.2416897591554517,8.6,0,30,54,0,0,0,2,0,2,Not LSOG,11,0,100,72,26,2,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137705020004,2014,46.49862,-69.96287,50,173.68652119960475,0,1.6878677998087963,17.8,12.036092,30,54,0,0,0,2,0,2,Not LSOG,14,0,100,67,31,2,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137706020004,2014,46.44946,-70.03276,92,95.65678347204384,0,2.1037442873653975,15.5,30.09023,30,54,0,1,0,1,1,3,Not LSOG,15,2,98,86,11,1,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137707020004,2014,46.94999,-69.18779,76,66.16621649378591,0,2.455445932817973,16.3,6.018046,30,54,0,0,0,0,0,0,Not LSOG,14,0,100,43,53,4,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137708020004,2014,47.02332,-69.13902,83,152.21223919286064,43.465093504136995,3.98101609562074,27.7,6.018046,30,54,1,1,1,2,0,5,Transitioning LS,9,0,100,57,38,5,0,5,Transitioning LS,Transitioning LS
ME,2014-2018,2016,171137709020004,2014,47.12838,-69.23685,30,39.19008688635312,0,2.0685035655845656,9.6,6.018046,30,54,0,0,0,0,0,0,Not LSOG,6,1,99,67,29,3,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137710020004,2014,44.13854,-69.69594,50,69.5665011027006,22.70294168463396,5.151937511822191,26.3,30.09023,30,54,0,0,1,0,1,2,Not LSOG,20,0,100,33,66,1,1,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137711020004,2014,45.39938,-67.94866,66,71.05842585090504,0,1.4056388338973258,11.9,0,30,54,0,0,0,0,0,0,Not LSOG,18,2,98,92,6,0,1,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137713020004,2014,45.16423,-67.93737,83,196.30677159408563,0,3.2626418036893825,18.5,0,30,54,0,1,1,2,0,4,Transitioning LS,9,0,100,39,52,9,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137714020004,2014,45.18849,-68.11492,45,10.26458933619204,0,1.9934577856572224,7.4,0,30,54,0,0,0,0,0,0,Not LSOG,4,NA,NA,NA,NA,NA,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137715020004,2014,45.02883,-68.06517,35,2.0034171753372,0,0.16996731711975946,1.5,0,30,54,0,0,0,0,0,0,Not LSOG,10,3,97,86,5,6,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137716020004,2014,44.95424,-68.13442,48,88.58557083740831,0,2.327562474969746,11.5,12.036092,30,54,0,0,0,1,0,1,Not LSOG,12,1,99,33,42,24,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137717020004,2014,44.82009,-68.21721,97,145.56243168168012,26.660012987529,4.239843640120907,28.5,42.126322,30,54,0,1,1,2,1,5,Transitioning LS,7,0,100,60,38,2,0,5,Transitioning LS,Transitioning LS
ME,2014-2018,2016,171137718020004,2014,44.30011,-68.32499,61,190.71701472203964,0,3.147272228780636,19.9,24.072184,30,54,0,0,1,2,0,3,Not LSOG,15,2,98,30,56,12,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137719020004,2014,44.15078,-68.4252,40,0,0,0,0,0,30,54,0,0,0,0,0,0,Not LSOG,5,100,0,0,0,0,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137720020004,2014,44.23756,-68.53436,64,99.62493950984543,0,3.7538228582120268,16.9,30.09023,30,54,0,0,1,1,1,3,Not LSOG,10,2,98,34,50,14,0,3,Not LSOG,Not LSOG
ME,2014-2018,2016,171137721020004,2014,47.22813,-69.35207,4,3.13585428233736,0,0.3999999999999999,7.3,0,30,54,0,0,0,0,0,0,Not LSOG,17,0,100,44,51,5,0,0,Not LSOG,Not LSOG
ME,2014-2018,2016,171137722020004,2014,47.17293,-69.42864,52,195.86172808394207,0,1.884093580376214,10.7,24.072184,30,54,0,0,0,2,0,2,Not LSOG,16,0,100,66,33,1,0,2,Not LSOG,Not LSOG
ME,2014-2018,2016,171137723020004,2014,47.03883,-69.23779,91,132.9923614617972,0,2.6436300550206906,18.8,36.108276000000004,30,54,0,1,0,2,1,4,Transitioning LS,7,0,100,53,42,5,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137724020004,2014,47.00762,-69.36499,73,116.7907390506162,0,1.5963534384677818,13.3,18.054138000000002,30,54,0,0,0,1,0,1,Not LSOG,16,0,100,48,50,2,0,1,Not LSOG,Not LSOG
ME,2014-2018,2016,171137725020004,2014,46.82682,-69.31542,78,87.24067722669238,41.20034632514099,6.2178815117261825,25.4,0,30,54,1,0,2,1,0,4,Transitioning LS,15,0,100,84,16,0,0,4,Not LSOG,Transitioning LS
ME,2014-2018,2016,171137726020004,2014,46.74131,-69.3956,134,134.62729805545956,77.7596020544844,3.946405873749998,28.1,18.054138000000002,30,54,1,2,1,2,0,6,LS,18,0,100,83,15,2,1,7,LS,LS
ME,2014-2018,2016,171137727020004,2014,46.85419,-69.49032,45,171.6974429560128,0,1.6942741203370921,14.6,18.054138000000002,30,54,0,0,0,2,0,2,Not LSOG,15,0,100,47,51,2,0,2,Not LSOG,Not LSOG
